,WVP_P2_ind,WVP_Ext_Wind_ind,WVP_Eq_Wind_group,WVP_cpWind_date_time,WVP_VG_date_time,WVP_P2_date_time,WVP_VG_date_time_num,WVP_cpWindSpeed_mean,WVP_VG_East,WVP_VG_West,WVP_seeing_mean,WVP_VG_date,OP_in
221,1,0,27,4/5/22 1:34,4/5/22 1:37,4/5/22 1:37,1649147877,11.6,10,10,0.598,4/5/22,1
222,1,0,27,4/5/22 1:34,4/5/22 1:38,4/5/22 1:38,1649147904,11.6,10,10,0.592,4/5/22,1
223,1,0,27,4/5/22 1:34,4/5/22 1:38,4/5/22 1:38,1649147936,11.6,10,10,0.629,4/5/22,1
224,1,0,27,4/5/22 1:34,4/5/22 1:39,4/5/22 1:39,1649147969,11.6,10,10,1.291,4/5/22,1
225,1,0,27,4/5/22 1:34,4/5/22 1:39,4/5/22 1:39,1649147997,11.6,10,10,0.673,4/5/22,1
226,1,1,28,4/5/22 1:39,4/5/22 1:40,4/5/22 1:40,1649148027,12.2,10,10,0.63,4/5/22,1
227,1,0,28,4/5/22 1:39,4/5/22 1:40,4/5/22 1:40,1649148059,12.2,10,10,0.672,4/5/22,1
228,1,0,28,4/5/22 1:39,4/5/22 1:41,4/5/22 1:41,1649148089,12.2,10,10,0.591,4/5/22,1
229,1,0,28,4/5/22 1:39,4/5/22 1:41,4/5/22 1:41,1649148119,12.2,10,10,0.595,4/5/22,1
230,1,0,28,4/5/22 1:39,4/5/22 1:42,4/5/22 1:42,1649148148,12.2,10,10,0.802,4/5/22,1
231,1,0,28,4/5/22 1:39,4/5/22 1:42,4/5/22 1:42,1649148156,12.2,10,10,0.727,4/5/22,1
232,1,0,28,4/5/22 1:39,4/5/22 1:43,4/5/22 1:43,1649148209,12.2,10,10,0.733,4/5/22,1
233,1,0,28,4/5/22 1:39,4/5/22 1:43,4/5/22 1:43,1649148239,12.2,10,10,0.637,4/5/22,1
234,1,0,28,4/5/22 1:39,4/5/22 1:44,4/5/22 1:44,1649148268,12.2,10,10,0.754,4/5/22,1
235,1,0,28,4/5/22 1:39,4/5/22 1:44,4/5/22 1:44,1649148296,12.2,10,10,0.699,4/5/22,1
236,1,1,29,4/5/22 1:44,4/5/22 1:45,4/5/22 1:45,1649148330,11.8,10,10,0.647,4/5/22,1
237,1,0,29,4/5/22 1:44,4/5/22 1:45,4/5/22 1:45,1649148359,11.8,10,10,0.642,4/5/22,1
238,1,0,29,4/5/22 1:44,4/5/22 1:46,4/5/22 1:46,1649148387,11.8,10,10,0.605,4/5/22,1
239,1,0,29,4/5/22 1:44,4/5/22 1:46,4/5/22 1:46,1649148419,11.8,10,10,0.496,4/5/22,1
240,1,0,29,4/5/22 1:44,4/5/22 1:47,4/5/22 1:47,1649148447,11.8,10,10,0.693,4/5/22,1
241,1,0,29,4/5/22 1:44,4/5/22 1:47,4/5/22 1:48,1649148479,11.8,10,10,0.628,4/5/22,1
242,1,0,29,4/5/22 1:44,4/5/22 1:48,4/5/22 1:48,1649148509,11.8,10,10,0.764,4/5/22,1
243,1,0,29,4/5/22 1:44,4/5/22 1:48,4/5/22 1:49,1649148532,11.8,10,10,0.525,4/5/22,1
244,1,0,29,4/5/22 1:44,4/5/22 1:49,4/5/22 1:49,1649148570,11.8,10,10,0.521,4/5/22,1
245,1,1,30,4/5/22 1:49,4/5/22 1:49,4/5/22 1:50,1649148600,11.9,10,10,0.654,4/5/22,1
246,1,0,30,4/5/22 1:49,4/5/22 1:50,4/5/22 1:50,1649148630,11.9,10,10,1.515,4/5/22,1
247,1,0,30,4/5/22 1:49,4/5/22 1:50,4/5/22 1:51,1649148660,11.9,10,10,0.806,4/5/22,1
248,1,0,30,4/5/22 1:49,4/5/22 1:51,4/5/22 1:51,1649148690,11.9,10,10,0.589,4/5/22,1
249,1,0,30,4/5/22 1:49,4/5/22 1:52,4/5/22 1:52,1649148721,11.9,10,10,0.48,4/5/22,1
250,1,0,30,4/5/22 1:49,4/5/22 1:52,4/5/22 1:52,1649148751,11.9,10,10,0.528,4/5/22,1
251,1,0,30,4/5/22 1:49,4/5/22 1:53,4/5/22 1:53,1649148781,11.9,10,10,0.508,4/5/22,1
252,1,0,30,4/5/22 1:49,4/5/22 1:53,4/5/22 1:53,1649148811,11.9,10,10,0.599,4/5/22,1
253,1,0,30,4/5/22 1:49,4/5/22 1:53,4/5/22 1:54,1649148838,11.9,10,10,0.523,4/5/22,1
254,1,0,30,4/5/22 1:49,4/5/22 1:54,4/5/22 1:54,1649148869,11.9,10,10,0.612,4/5/22,1
255,1,1,31,4/5/22 1:54,4/5/22 1:55,4/5/22 1:55,1649148901,11.3,10,10,0.619,4/5/22,1
256,1,0,31,4/5/22 1:54,4/5/22 1:55,4/5/22 1:55,1649148931,11.3,10,10,0.598,4/5/22,1
257,1,0,31,4/5/22 1:54,4/5/22 1:55,4/5/22 1:56,1649148955,11.3,10,10,0.57,4/5/22,1
258,1,0,31,4/5/22 1:54,4/5/22 1:56,4/5/22 1:56,1649148991,11.3,10,10,0.54,4/5/22,1
259,1,0,31,4/5/22 1:54,4/5/22 1:56,4/5/22 1:57,1649149018,11.3,10,10,0.579,4/5/22,1
260,1,0,31,4/5/22 1:54,4/5/22 1:57,4/5/22 1:57,1649149051,11.3,10,10,0.665,4/5/22,1
261,1,0,31,4/5/22 1:54,4/5/22 1:58,4/5/22 1:58,1649149081,11.3,10,10,0.481,4/5/22,1
262,1,0,31,4/5/22 1:54,4/5/22 1:58,4/5/22 1:58,1649149112,11.3,10,10,0.5,4/5/22,1
263,1,0,31,4/5/22 1:54,4/5/22 1:59,4/5/22 1:59,1649149140,11.3,10,10,0.516,4/5/22,1
264,1,0,31,4/5/22 1:54,4/5/22 1:59,4/5/22 1:59,1649149171,11.3,10,10,0.54,4/5/22,1
265,1,1,32,4/5/22 1:59,4/5/22 2:00,4/5/22 2:00,1649149201,11.9,10,10,0.61,4/5/22,1
266,1,0,32,4/5/22 1:59,4/5/22 2:00,4/5/22 2:00,1649149208,11.9,10,10,0.623,4/5/22,1
267,1,0,32,4/5/22 1:59,4/5/22 2:01,4/5/22 2:01,1649149261,11.9,10,10,0.514,4/5/22,1
268,1,0,32,4/5/22 1:59,4/5/22 2:01,4/5/22 2:01,1649149290,11.9,10,10,0.849,4/5/22,1
269,1,0,32,4/5/22 1:59,4/5/22 2:02,4/5/22 2:02,1649149321,11.9,10,10,0.657,4/5/22,1
270,1,0,32,4/5/22 1:59,4/5/22 2:02,4/5/22 2:02,1649149352,11.9,10,10,0.509,4/5/22,1
271,1,0,32,4/5/22 1:59,4/5/22 2:03,4/5/22 2:03,1649149382,11.9,10,10,0.637,4/5/22,1
272,1,0,32,4/5/22 1:59,4/5/22 2:03,4/5/22 2:03,1649149412,11.9,10,10,0.671,4/5/22,1
273,1,0,32,4/5/22 1:59,4/5/22 2:04,4/5/22 2:04,1649149442,11.9,10,10,0.585,4/5/22,1
274,1,0,32,4/5/22 1:59,4/5/22 2:04,4/5/22 2:04,1649149472,11.9,10,10,0.615,4/5/22,1
275,1,1,33,4/5/22 2:04,4/5/22 2:05,4/5/22 2:05,1649149502,12,10,10,0.548,4/5/22,1
276,1,0,33,4/5/22 2:04,4/5/22 2:05,4/5/22 2:05,1649149531,12,10,10,0.597,4/5/22,1
277,1,0,33,4/5/22 2:04,4/5/22 2:05,4/5/22 2:06,1649149547,12,10,10,0.604,4/5/22,1
278,1,0,33,4/5/22 2:04,4/5/22 2:06,4/5/22 2:06,1649149590,12,10,10,0.667,4/5/22,1
279,1,0,33,4/5/22 2:04,4/5/22 2:07,4/5/22 2:07,1649149621,12,10,10,0.614,4/5/22,1
280,1,0,33,4/5/22 2:04,4/5/22 2:07,4/5/22 2:07,1649149653,12,10,10,0.635,4/5/22,1
281,1,0,33,4/5/22 2:04,4/5/22 2:08,4/5/22 2:08,1649149683,12,10,10,0.659,4/5/22,1
282,1,0,33,4/5/22 2:04,4/5/22 2:08,4/5/22 2:08,1649149711,12,10,10,0.605,4/5/22,1
283,1,0,33,4/5/22 2:04,4/5/22 2:08,4/5/22 2:09,1649149740,12,10,10,0.672,4/5/22,1
284,1,0,33,4/5/22 2:04,4/5/22 2:09,4/5/22 2:09,1649149773,12,10,10,0.715,4/5/22,1
285,1,1,34,4/5/22 2:09,4/5/22 2:10,4/5/22 2:10,1649149802,11.9,10,10,0.686,4/5/22,1
286,1,0,34,4/5/22 2:09,4/5/22 2:10,4/5/22 2:10,1649149831,11.9,10,10,0.57,4/5/22,1
287,1,0,34,4/5/22 2:09,4/5/22 2:11,4/5/22 2:11,1649149864,11.9,10,10,0.626,4/5/22,1
288,1,0,34,4/5/22 2:09,4/5/22 2:11,4/5/22 2:11,1649149877,11.9,10,10,0.631,4/5/22,1
289,1,0,34,4/5/22 2:09,4/5/22 2:12,4/5/22 2:12,1649149924,11.9,10,10,0.628,4/5/22,1
290,1,0,34,4/5/22 2:09,4/5/22 2:12,4/5/22 2:12,1649149953,11.9,10,10,0.932,4/5/22,1
291,1,0,34,4/5/22 2:09,4/5/22 2:13,4/5/22 2:13,1649149984,11.9,10,10,0.879,4/5/22,1
292,1,0,34,4/5/22 2:09,4/5/22 2:13,4/5/22 2:13,1649150014,11.9,10,10,0.797,4/5/22,1
293,1,0,34,4/5/22 2:09,4/5/22 2:14,4/5/22 2:14,1649150044,11.9,10,10,0.786,4/5/22,1
294,1,0,34,4/5/22 2:09,4/5/22 2:14,4/5/22 2:14,1649150072,11.9,10,10,0.815,4/5/22,1
295,1,1,35,4/5/22 2:14,4/5/22 2:15,4/5/22 2:15,1649150104,11.1,10,10,0.835,4/5/22,1
296,1,0,35,4/5/22 2:14,4/5/22 2:15,4/5/22 2:15,1649150134,11.1,10,10,0.765,4/5/22,1
297,1,0,35,4/5/22 2:14,4/5/22 2:16,4/5/22 2:16,1649150162,11.1,10,10,0.76,4/5/22,1
298,1,0,35,4/5/22 2:14,4/5/22 2:16,4/5/22 2:16,1649150177,11.1,10,10,0.769,4/5/22,1
299,1,0,35,4/5/22 2:14,4/5/22 2:17,4/5/22 2:17,1649150225,11.1,10,10,0.896,4/5/22,1
300,1,0,35,4/5/22 2:14,4/5/22 2:17,4/5/22 2:17,1649150253,11.1,10,10,0.714,4/5/22,1
301,1,0,35,4/5/22 2:14,4/5/22 2:18,4/5/22 2:18,1649150283,11.1,10,10,0.563,4/5/22,1
302,1,0,35,4/5/22 2:14,4/5/22 2:19,4/5/22 2:19,1649150348,11.1,10,10,0.579,4/5/22,1
303,1,1,36,4/5/22 2:19,4/5/22 2:20,4/5/22 2:20,1649150402,10.5,10,10,0.664,4/5/22,1
304,1,0,36,4/5/22 2:19,4/5/22 2:20,4/5/22 2:20,1649150429,10.5,10,10,0.587,4/5/22,1
305,1,0,36,4/5/22 2:19,4/5/22 2:21,4/5/22 2:21,1649150460,10.5,10,10,0.611,4/5/22,1
306,1,0,36,4/5/22 2:19,4/5/22 2:21,4/5/22 2:21,1649150483,10.5,10,10,0.692,4/5/22,1
307,1,0,36,4/5/22 2:19,4/5/22 2:22,4/5/22 2:22,1649150524,10.5,10,10,0.68,4/5/22,1
308,1,0,36,4/5/22 2:19,4/5/22 2:22,4/5/22 2:22,1649150553,10.5,10,10,0.635,4/5/22,1
309,1,0,36,4/5/22 2:19,4/5/22 2:23,4/5/22 2:23,1649150583,10.5,10,10,0.778,4/5/22,1
310,1,0,36,4/5/22 2:19,4/5/22 2:23,4/5/22 2:23,1649150614,10.5,10,10,0.656,4/5/22,1
311,1,0,36,4/5/22 2:19,4/5/22 2:24,4/5/22 2:24,1649150644,10.5,10,10,0.707,4/5/22,1
312,1,0,36,4/5/22 2:19,4/5/22 2:24,4/5/22 2:24,1649150672,10.5,10,10,0.601,4/5/22,1
313,1,1,37,4/5/22 2:24,4/5/22 2:25,4/5/22 2:25,1649150702,11.7,10,10,0.629,4/5/22,1
314,1,0,37,4/5/22 2:24,4/5/22 2:25,4/5/22 2:25,1649150731,11.7,10,10,1.509,4/5/22,1
315,1,0,37,4/5/22 2:24,4/5/22 2:26,4/5/22 2:26,1649150763,11.7,10,10,0.628,4/5/22,1
316,1,0,37,4/5/22 2:24,4/5/22 2:26,4/5/22 2:26,1649150781,11.7,10,10,0.566,4/5/22,1
317,1,0,37,4/5/22 2:24,4/5/22 2:27,4/5/22 2:27,1649150823,11.7,10,10,0.494,4/5/22,1
318,1,0,37,4/5/22 2:24,4/5/22 2:27,4/5/22 2:27,1649150854,11.7,10,10,0.527,4/5/22,1
319,1,0,37,4/5/22 2:24,4/5/22 2:28,4/5/22 2:28,1649150884,11.7,10,10,0.544,4/5/22,1
320,1,0,37,4/5/22 2:24,4/5/22 2:28,4/5/22 2:28,1649150914,11.7,10,10,0.555,4/5/22,1
321,1,0,37,4/5/22 2:24,4/5/22 2:29,4/5/22 2:29,1649150943,11.7,10,10,0.545,4/5/22,1
322,1,0,37,4/5/22 2:24,4/5/22 2:29,4/5/22 2:29,1649150974,11.7,10,10,0.57,4/5/22,1
323,1,1,38,4/5/22 2:29,4/5/22 2:30,4/5/22 2:30,1649151003,11.5,10,10,0.583,4/5/22,1
324,1,0,38,4/5/22 2:29,4/5/22 2:30,4/5/22 2:30,1649151034,11.5,10,10,0.589,4/5/22,1
325,1,0,38,4/5/22 2:29,4/5/22 2:31,4/5/22 2:31,1649151064,11.5,10,10,0.544,4/5/22,1
326,1,0,38,4/5/22 2:29,4/5/22 2:31,4/5/22 2:31,1649151072,11.5,10,10,0.531,4/5/22,1
327,1,0,38,4/5/22 2:29,4/5/22 2:32,4/5/22 2:32,1649151123,11.5,10,10,0.539,4/5/22,1
328,1,0,38,4/5/22 2:29,4/5/22 2:32,4/5/22 2:32,1649151151,11.5,10,10,0.553,4/5/22,1
329,1,0,38,4/5/22 2:29,4/5/22 2:33,4/5/22 2:33,1649151185,11.5,10,10,0.509,4/5/22,1
330,1,0,38,4/5/22 2:29,4/5/22 2:33,4/5/22 2:33,1649151214,11.5,10,10,0.503,4/5/22,1
331,1,0,38,4/5/22 2:29,4/5/22 2:34,4/5/22 2:34,1649151245,11.5,10,10,0.584,4/5/22,1
332,1,0,38,4/5/22 2:29,4/5/22 2:34,4/5/22 2:34,1649151275,11.5,10,10,0.585,4/5/22,1
333,1,1,39,4/5/22 2:34,4/5/22 2:35,4/5/22 2:35,1649151303,10.5,10,10,0.506,4/5/22,1
334,1,0,39,4/5/22 2:34,4/5/22 2:35,4/5/22 2:35,1649151336,10.5,10,10,0.565,4/5/22,1
335,1,0,39,4/5/22 2:34,4/5/22 2:35,4/5/22 2:36,1649151350,10.5,10,10,0.583,4/5/22,1
336,1,0,39,4/5/22 2:34,4/5/22 2:36,4/5/22 2:36,1649151396,10.5,10,10,1.211,4/5/22,1
337,1,0,39,4/5/22 2:34,4/5/22 2:37,4/5/22 2:37,1649151425,10.5,10,10,0.538,4/5/22,1
338,1,0,39,4/5/22 2:34,4/5/22 2:37,4/5/22 2:37,1649151454,10.5,10,10,0.522,4/5/22,1
339,1,0,39,4/5/22 2:34,4/5/22 2:38,4/5/22 2:38,1649151486,10.5,10,10,0.531,4/5/22,1
340,1,0,39,4/5/22 2:34,4/5/22 2:38,4/5/22 2:38,1649151516,10.5,10,10,0.518,4/5/22,1
341,1,0,39,4/5/22 2:34,4/5/22 2:39,4/5/22 2:39,1649151545,10.5,10,10,0.498,4/5/22,1
342,1,0,39,4/5/22 2:34,4/5/22 2:39,4/5/22 2:39,1649151574,10.5,10,10,0.678,4/5/22,1
343,1,1,40,4/5/22 2:39,4/5/22 2:40,4/5/22 2:40,1649151606,12.3,10,10,0.646,4/5/22,1
344,1,0,40,4/5/22 2:39,4/5/22 2:40,4/5/22 2:40,1649151627,12.3,10,10,0.573,4/5/22,1
345,1,0,40,4/5/22 2:39,4/5/22 2:41,4/5/22 2:41,1649151663,12.3,10,10,0.493,4/5/22,1
346,1,0,40,4/5/22 2:39,4/5/22 2:41,4/5/22 2:41,1649151695,12.3,10,10,0.515,4/5/22,1
347,1,0,40,4/5/22 2:39,4/5/22 2:42,4/5/22 2:42,1649151725,12.3,10,10,0.55,4/5/22,1
348,1,0,40,4/5/22 2:39,4/5/22 2:42,4/5/22 2:42,1649151757,12.3,10,10,0.545,4/5/22,1
349,1,0,40,4/5/22 2:39,4/5/22 2:43,4/5/22 2:43,1649151786,12.3,10,10,0.488,4/5/22,1
350,1,1,41,4/5/22 2:44,4/5/22 2:46,4/5/22 2:46,1649152012,11.4,10,10,0.52,4/5/22,1
351,1,0,41,4/5/22 2:44,4/5/22 2:47,4/5/22 2:47,1649152039,11.4,10,10,0.609,4/5/22,1
352,1,0,41,4/5/22 2:44,4/5/22 2:47,4/5/22 2:47,1649152072,11.4,10,10,1.284,4/5/22,1
353,1,0,41,4/5/22 2:44,4/5/22 2:48,4/5/22 2:48,1649152099,11.4,10,10,0.617,4/5/22,1
354,1,0,41,4/5/22 2:44,4/5/22 2:48,4/5/22 2:48,1649152133,11.4,10,10,0.637,4/5/22,1
355,1,0,41,4/5/22 2:44,4/5/22 2:49,4/5/22 2:49,1649152159,11.4,10,10,0.723,4/5/22,1
356,1,0,41,4/5/22 2:44,4/5/22 2:49,4/5/22 2:49,1649152192,11.4,10,10,0.63,4/5/22,1
357,1,1,42,4/5/22 2:49,4/5/22 2:50,4/5/22 2:50,1649152256,12,10,10,1.106,4/5/22,1
358,1,0,42,4/5/22 2:49,4/5/22 2:51,4/5/22 2:51,1649152286,12,10,10,0.58,4/5/22,1
359,1,0,42,4/5/22 2:49,4/5/22 2:51,4/5/22 2:51,1649152307,12,10,10,1.678,4/5/22,1
360,1,0,42,4/5/22 2:49,4/5/22 2:52,4/5/22 2:52,1649152344,12,10,10,0.524,4/5/22,1
361,1,0,42,4/5/22 2:49,4/5/22 2:52,4/5/22 2:52,1649152377,12,10,10,0.559,4/5/22,1
362,1,0,42,4/5/22 2:49,4/5/22 2:53,4/5/22 2:53,1649152398,12,10,10,0.63,4/5/22,1
363,1,0,42,4/5/22 2:49,4/5/22 2:53,4/5/22 2:53,1649152437,12,10,10,1.627,4/5/22,1
364,1,0,42,4/5/22 2:49,4/5/22 2:54,4/5/22 2:54,1649152466,12,10,10,1.498,4/5/22,1
365,1,0,42,4/5/22 2:49,4/5/22 2:54,4/5/22 2:54,1649152497,12,10,10,0.67,4/5/22,1
366,1,1,43,4/5/22 2:54,4/5/22 2:55,4/5/22 2:55,1649152528,11.3,10,10,0.651,4/5/22,1
367,1,0,43,4/5/22 2:54,4/5/22 2:55,4/5/22 2:55,1649152554,11.3,10,10,0.584,4/5/22,1
368,1,0,43,4/5/22 2:54,4/5/22 2:56,4/5/22 2:56,1649152589,11.3,10,10,0.589,4/5/22,1
369,1,1,44,4/5/22 4:29,4/5/22 4:32,4/5/22 4:32,1649158322,11.9,0,0,0.807,4/5/22,1
370,1,0,44,4/5/22 4:29,4/5/22 4:32,4/5/22 4:32,1649158371,11.9,0,0,0.614,4/5/22,1
371,1,0,44,4/5/22 4:29,4/5/22 4:33,4/5/22 4:33,1649158404,11.9,0,0,0.657,4/5/22,1
372,1,0,44,4/5/22 4:29,4/5/22 4:33,4/5/22 4:33,1649158436,11.9,0,0,0.641,4/5/22,1
373,1,0,44,4/5/22 4:29,4/5/22 4:34,4/5/22 4:34,1649158441,11.9,0,0,0.699,4/5/22,1
374,1,0,44,4/5/22 4:29,4/5/22 4:34,4/5/22 4:34,1649158494,11.9,0,0,0.58,4/5/22,1
375,1,1,45,4/5/22 4:34,4/5/22 4:35,4/5/22 4:35,1649158524,11.8,0,0,0.572,4/5/22,1
376,1,0,45,4/5/22 4:34,4/5/22 4:35,4/5/22 4:35,1649158552,11.8,0,0,0.708,4/5/22,1
377,1,0,45,4/5/22 4:34,4/5/22 4:36,4/5/22 4:36,1649158588,11.8,0,0,1.045,4/5/22,1
378,1,0,45,4/5/22 4:34,4/5/22 4:36,4/5/22 4:36,1649158616,11.8,0,0,1.123,4/5/22,1
379,1,0,45,4/5/22 4:34,4/5/22 4:37,4/5/22 4:37,1649158647,11.8,0,0,0.806,4/5/22,1
380,1,0,45,4/5/22 4:34,4/5/22 4:37,4/5/22 4:37,1649158678,11.8,0,0,1.21,4/5/22,1
381,1,0,45,4/5/22 4:34,4/5/22 4:38,4/5/22 4:38,1649158709,11.8,0,0,1.275,4/5/22,1
382,1,0,45,4/5/22 4:34,4/5/22 4:38,4/5/22 4:38,1649158724,11.8,0,0,1.244,4/5/22,1
383,1,1,46,4/5/22 4:39,4/5/22 4:41,4/5/22 4:41,1649158869,11.9,0,0,1.71,4/5/22,1
384,1,0,46,4/5/22 4:39,4/5/22 4:43,4/5/22 4:43,1649158988,11.9,0,0,0.889,4/5/22,1
385,1,0,46,4/5/22 4:39,4/5/22 4:43,4/5/22 4:43,1649159029,11.9,0,0,0.951,4/5/22,1
386,1,0,46,4/5/22 4:39,4/5/22 4:44,4/5/22 4:44,1649159053,11.9,0,0,0.965,4/5/22,1
387,1,0,46,4/5/22 4:39,4/5/22 4:44,4/5/22 4:45,1649159081,11.9,0,0,1.191,4/5/22,1
388,1,1,47,4/5/22 4:44,4/5/22 4:45,4/5/22 4:45,1649159103,11.6,0,0,0.981,4/5/22,1
389,1,0,47,4/5/22 4:44,4/5/22 4:46,4/5/22 4:46,1649159168,11.6,0,0,1.109,4/5/22,1
390,1,0,47,4/5/22 4:44,4/5/22 4:46,4/5/22 4:46,1649159204,11.6,0,0,0.892,4/5/22,1
391,1,0,47,4/5/22 4:44,4/5/22 4:47,4/5/22 4:47,1649159236,11.6,0,0,0.739,4/5/22,1
392,1,0,47,4/5/22 4:44,4/5/22 4:47,4/5/22 4:47,1649159260,11.6,0,0,0.741,4/5/22,1
393,1,0,47,4/5/22 4:44,4/5/22 4:48,4/5/22 4:48,1649159307,11.6,0,0,0.787,4/5/22,1
394,1,0,47,4/5/22 4:44,4/5/22 4:49,4/5/22 4:49,1649159345,11.6,0,0,0.728,4/5/22,1
395,1,0,47,4/5/22 4:44,4/5/22 4:49,4/5/22 4:49,1649159376,11.6,0,0,0.746,4/5/22,1
396,1,1,48,4/5/22 4:49,4/5/22 4:50,4/5/22 4:50,1649159414,11.8,0,0,0.737,4/5/22,1
397,1,0,48,4/5/22 4:49,4/5/22 4:50,4/5/22 4:50,1649159450,11.8,0,0,0.655,4/5/22,1
398,1,1,49,4/6/22 3:29,4/6/22 3:38,4/6/22 3:38,1649241506,6.5,20,20,0.76,4/6/22,1
399,1,0,49,4/6/22 3:29,4/6/22 3:38,4/6/22 3:38,1649241533,6.5,20,20,0.77,4/6/22,1
400,1,0,49,4/6/22 3:29,4/6/22 3:39,4/6/22 3:39,1649241554,6.5,20,20,0.748,4/6/22,1
401,1,1,50,4/6/22 3:39,4/6/22 3:39,4/6/22 3:39,1649241596,6.2,20,20,0.83,4/6/22,1
402,1,0,50,4/6/22 3:39,4/6/22 3:40,4/6/22 3:40,1649241624,6.2,20,20,1.726,4/6/22,1
403,1,0,50,4/6/22 3:39,4/6/22 3:40,4/6/22 3:40,1649241658,6.2,20,20,0.722,4/6/22,1
404,1,0,50,4/6/22 3:39,4/6/22 3:41,4/6/22 3:41,1649241688,6.2,20,20,0.853,4/6/22,1
405,1,0,50,4/6/22 3:39,4/6/22 3:41,4/6/22 3:41,1649241714,6.2,20,20,0.83,4/6/22,1
406,1,0,50,4/6/22 3:39,4/6/22 3:42,4/6/22 3:42,1649241746,6.2,20,20,0.707,4/6/22,1
407,1,0,50,4/6/22 3:39,4/6/22 3:43,4/6/22 3:43,1649241795,6.2,20,20,1.596,4/6/22,1
408,1,0,50,4/6/22 3:39,4/6/22 3:43,4/6/22 3:43,1649241822,6.2,20,20,0.797,4/6/22,1
409,1,0,50,4/6/22 3:39,4/6/22 3:44,4/6/22 3:44,1649241854,6.2,20,20,1.721,4/6/22,1
410,1,0,50,4/6/22 3:39,4/6/22 3:44,4/6/22 3:44,1649241881,6.2,20,20,0.831,4/6/22,1
411,1,1,51,4/6/22 3:44,4/6/22 3:45,4/6/22 3:45,1649241912,6.4,20,20,0.859,4/6/22,1
412,1,0,51,4/6/22 3:44,4/6/22 3:45,4/6/22 3:45,1649241945,6.4,20,20,0.881,4/6/22,1
413,1,0,51,4/6/22 3:44,4/6/22 3:46,4/6/22 3:46,1649241979,6.4,20,20,1.977,4/6/22,1
414,1,0,51,4/6/22 3:44,4/6/22 3:46,4/6/22 3:46,1649242007,6.4,20,20,0.684,4/6/22,1
415,1,0,51,4/6/22 3:44,4/6/22 3:47,4/6/22 3:47,1649242043,6.4,20,20,1.498,4/6/22,1
416,1,0,51,4/6/22 3:44,4/6/22 3:47,4/6/22 3:47,1649242074,6.4,20,20,2.081,4/6/22,1
417,1,0,51,4/6/22 3:44,4/6/22 3:48,4/6/22 3:48,1649242101,6.4,20,20,0.686,4/6/22,1
418,1,0,51,4/6/22 3:44,4/6/22 3:48,4/6/22 3:48,1649242129,6.4,20,20,0.679,4/6/22,1
419,1,1,52,4/6/22 3:49,4/6/22 3:52,4/6/22 3:52,1649242333,6.5,20,20,0.566,4/6/22,1
420,1,0,52,4/6/22 3:49,4/6/22 3:52,4/6/22 3:52,1649242363,6.5,20,20,0.74,4/6/22,1
421,1,0,52,4/6/22 3:49,4/6/22 3:53,4/6/22 3:53,1649242395,6.5,20,20,2.159,4/6/22,1
422,1,0,52,4/6/22 3:49,4/6/22 3:53,4/6/22 3:53,1649242425,6.5,20,20,3.721,4/6/22,1
423,1,1,53,4/6/22 3:54,4/6/22 3:55,4/6/22 3:55,1649242514,6.8,20,20,2.716,4/6/22,1
424,1,0,53,4/6/22 3:54,4/6/22 3:56,4/6/22 3:56,1649242562,6.8,20,20,0.887,4/6/22,1
425,1,0,53,4/6/22 3:54,4/6/22 3:56,4/6/22 3:56,1649242615,6.8,20,20,0.556,4/6/22,1
426,1,0,53,4/6/22 3:54,4/6/22 3:58,4/6/22 3:58,1649242696,6.8,20,20,1.6,4/6/22,1
427,1,0,53,4/6/22 3:54,4/6/22 3:58,4/6/22 3:58,1649242729,6.8,20,20,0.846,4/6/22,1
428,1,0,53,4/6/22 3:54,4/6/22 3:59,4/6/22 3:59,1649242759,6.8,20,20,0.546,4/6/22,1
429,1,0,53,4/6/22 3:54,4/6/22 3:59,4/6/22 3:59,1649242792,6.8,20,20,1.459,4/6/22,1
430,1,0,53,4/6/22 3:54,4/6/22 4:00,4/6/22 4:00,1649242822,6.8,20,20,0.616,4/6/22,1
431,1,0,53,4/6/22 3:54,4/6/22 4:00,4/6/22 4:00,1649242849,6.8,20,20,0.482,4/6/22,1
432,1,0,53,4/6/22 3:54,4/6/22 4:01,4/6/22 4:01,1649242882,6.8,20,20,0.509,4/6/22,1
433,1,0,53,4/6/22 3:54,4/6/22 4:01,4/6/22 4:01,1649242909,6.8,20,20,0.528,4/6/22,1
434,1,0,53,4/6/22 3:54,4/6/22 4:02,4/6/22 4:02,1649242946,6.8,20,20,1.164,4/6/22,1
435,1,0,53,4/6/22 3:54,4/6/22 4:02,4/6/22 4:02,1649242974,6.8,20,20,0.623,4/6/22,1
436,1,0,53,4/6/22 3:54,4/6/22 4:03,4/6/22 4:03,1649243005,6.8,20,20,0.65,4/6/22,1
437,1,0,53,4/6/22 3:54,4/6/22 4:03,4/6/22 4:03,1649243037,6.8,20,20,0.62,4/6/22,1
438,1,0,53,4/6/22 3:54,4/6/22 4:04,4/6/22 4:04,1649243062,6.8,20,20,0.567,4/6/22,1
439,1,0,53,4/6/22 3:54,4/6/22 4:04,4/6/22 4:04,1649243091,6.8,20,20,0.595,4/6/22,1
440,1,1,54,4/6/22 4:04,4/6/22 4:05,4/6/22 4:05,1649243130,6.9,20,20,1.647,4/6/22,1
