id,date,hour,datetime,ecs_az,topshut,botshut,eastVent,westVent,pwfs2_see,windSpeed,windDir,p2_mean,Error,Adjusted Timestamp,dateB,hourB,datetimeB,mcs_el_pos,zenith_angle,AM
9835,2022-03-27 00:00:00,23:49:24,44647.99264,66.9,103.8,9.6,85.0,85.0,0.45,4.8,105.5,0.5549999999999999,60.0,2022-03-27 23:49:54,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9839,2022-03-28 00:00:00,01:51:54,44648.07771000001,191.9,103.8,9.6,85.0,85.0,0.38,0.8,71.5,0.3466666666666667,60.0,2022-03-28 01:51:54,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9842,2022-03-28 00:00:00,01:53:24,44648.07875,191.9,103.8,9.6,85.0,85.0,0.29,0.8,75.5,0.31,60.0,2022-03-28 01:53:54,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9845,2022-03-28 00:00:00,01:54:54,44648.0798,195.9,103.8,9.6,66.5,85.0,0.29,0.8,75.0,0.3325,60.0,2022-03-28 01:55:55,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9849,2022-03-28 00:00:00,01:56:55,44648.0812,196.8,103.8,9.6,44.0,85.0,0.33,0.8,82.5,0.355,60.0,2022-03-28 01:56:55,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9851,2022-03-28 00:00:00,02:00:14,44648.0835,193.7,103.8,9.6,40.0,85.0,0.46,0.8,79.0,0.455,60.0,2022-03-28 02:00:14,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9853,2022-03-28 00:00:00,02:01:14,44648.0842,193.7,103.8,9.6,40.0,85.0,0.46,0.8,77.0,0.5,60.0,2022-03-28 02:01:45,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9857,2022-03-28 00:00:00,02:03:15,44648.0856,193.7,103.8,9.6,40.0,85.0,0.49,0.8,81.5,0.5075000000000001,60.0,2022-03-28 02:03:45,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9861,2022-03-28 00:00:00,02:05:15,44648.08699,193.7,103.8,9.6,40.0,85.0,0.51,1.7,77.5,0.495,60.0,2022-03-28 02:05:46,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9865,2022-03-28 00:00:00,02:07:16,44648.08839,193.7,103.8,9.6,40.0,85.0,0.49,1.7,76.5,0.4925,60.0,2022-03-28 02:07:47,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9869,2022-03-28 00:00:00,02:09:16,44648.08978,192.75,103.8,9.6,40.0,85.0,0.51,1.7,70.5,0.51,60.0,2022-03-28 02:09:47,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9873,2022-03-28 00:00:00,02:11:17,44648.09118,191.8,103.8,9.6,40.0,85.0,0.56,1.5,66.0,0.53,60.0,2022-03-28 02:11:48,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9877,2022-03-28 00:00:00,02:13:18,44648.09258,191.8,103.8,9.6,40.0,85.0,0.47,1.5,57.5,0.47,60.0,2022-03-28 02:13:49,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9881,2022-03-28 00:00:00,02:15:19,44648.09397,191.8,103.8,9.6,40.0,85.0,0.46,1.4,61.5,0.4475,60.0,2022-03-28 02:15:49,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9885,2022-03-28 00:00:00,02:17:19,44648.09537,191.8,103.8,9.6,40.0,85.0,0.47,1.4,63.5,0.4625,60.0,2022-03-28 02:17:50,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9889,2022-03-28 00:00:00,02:19:20,44648.09677,191.8,103.8,9.6,40.0,85.0,0.51,1.4,59.0,0.52,60.0,2022-03-28 02:19:51,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9893,2022-03-28 00:00:00,02:21:21,44648.09816,191.8,103.8,9.6,40.0,85.0,0.49,1.6,58.5,0.515,60.0,2022-03-28 02:21:51,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9897,2022-03-28 00:00:00,02:23:21,44648.09956,193.3,103.8,9.6,40.0,85.0,0.55,1.6,54.0,0.505,60.0,2022-03-28 02:23:52,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9901,2022-03-28 00:00:00,02:25:22,44648.10096,193.3,103.8,9.6,40.0,85.0,0.64,1.8,51.0,0.63,60.0,2022-03-28 02:25:53,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9905,2022-03-28 00:00:00,02:27:23,44648.10235,193.3,103.8,9.6,40.0,85.0,0.54,1.8,47.0,0.57,60.0,2022-03-28 02:27:53,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9909,2022-03-28 00:00:00,02:29:24,44648.10375,193.3,103.8,9.6,40.0,85.0,0.59,1.8,50.5,0.5566666666666668,60.0,2022-03-28 02:29:54,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9912,2022-03-28 00:00:00,02:30:54,44648.1048,193.3,103.8,9.6,40.0,85.0,0.54,1.8,49.5,0.5275000000000001,60.0,2022-03-28 02:31:55,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9916,2022-03-28 00:00:00,02:32:54,44648.10619,193.3,103.8,9.6,40.0,85.0,0.55,1.8,48.5,0.555,60.0,2022-03-28 02:33:55,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9920,2022-03-28 00:00:00,02:34:55,44648.10759,194.1,103.8,9.6,40.0,85.0,0.53,1.8,54.5,0.53,60.0,2022-03-28 02:35:56,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9924,2022-03-28 00:00:00,02:36:56,44648.10899,194.9,103.8,9.6,40.0,85.0,0.57,1.8,55.0,0.5599999999999999,60.0,2022-03-28 02:37:56,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9928,2022-03-28 00:00:00,02:38:56,44648.11038,194.9,103.8,9.6,40.0,85.0,0.54,1.8,59.5,0.5225,60.0,2022-03-28 02:39:57,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9932,2022-03-28 00:00:00,02:40:57,44648.11178,194.9,103.8,9.6,40.0,85.0,0.55,1.8,53.0,0.5225,60.0,2022-03-28 02:41:58,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9936,2022-03-28 00:00:00,02:42:58,44648.11318,194.9,103.8,9.6,40.0,85.0,0.51,1.8,54.0,0.5025,60.0,2022-03-28 02:43:58,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9940,2022-03-28 00:00:00,02:44:58,44648.11457,194.9,103.8,9.6,40.0,85.0,0.48,1.8,53.0,0.49,60.0,2022-03-28 02:45:59,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9944,2022-03-28 00:00:00,02:46:59,44648.11597,194.9,103.8,9.6,40.0,85.0,0.47,1.9,61.0,0.4625,60.0,2022-03-28 02:48:00,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9948,2022-03-28 00:00:00,02:49:00,44648.11737,195.65,103.8,9.6,40.0,85.0,0.51,1.9,63.0,0.5349999999999999,60.0,2022-03-28 02:50:00,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9952,2022-03-28 00:00:00,02:51:00,44648.11876000001,196.4,103.8,9.6,40.0,85.0,0.53,0.9,66.5,0.555,60.0,2022-03-28 02:52:01,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9956,2022-03-28 00:00:00,02:53:01,44648.12016000001,196.4,103.8,9.6,40.0,85.0,0.56,0.9,66.5,0.5325,60.0,2022-03-28 02:54:02,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9960,2022-03-28 00:00:00,02:55:01,44648.12155,196.4,103.8,9.6,40.0,85.0,0.52,1.1,66.5,0.5125,60.0,2022-03-28 02:56:02,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9964,2022-03-28 00:00:00,02:57:02,44648.12295,196.4,103.8,9.6,40.0,85.0,0.49,1.1,64.5,0.535,60.0,2022-03-28 02:58:03,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9968,2022-03-28 00:00:00,02:59:03,44648.12435,196.4,103.8,9.6,40.0,85.0,0.54,1.1,66.5,0.5349999999999999,60.0,2022-03-28 03:00:04,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9972,2022-03-28 00:00:00,03:01:03,44648.12574,196.4,103.8,9.6,40.0,85.0,0.53,0.9,63.0,0.53,60.0,2022-03-28 03:02:04,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9976,2022-03-28 00:00:00,03:03:04,44648.12714,196.4,103.8,9.6,40.0,85.0,0.51,0.9,60.5,0.5674999999999999,60.0,2022-03-28 03:04:05,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9980,2022-03-28 00:00:00,03:05:05,44648.12854,197.1,103.8,9.6,40.0,85.0,0.6,1.8,65.5,0.6575,60.0,2022-03-28 03:06:06,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9984,2022-03-28 00:00:00,03:07:05,44648.12993,197.8,103.8,9.6,40.0,85.0,0.79,1.8,68.5,0.6225,60.0,2022-03-28 03:08:06,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9988,2022-03-28 00:00:00,03:09:06,44648.13133,197.8,103.8,9.6,40.0,85.0,0.63,1.8,62.0,0.72,60.0,2022-03-28 03:10:07,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9992,2022-03-28 00:00:00,03:11:07,44648.13273000001,197.8,103.8,9.6,40.0,85.0,0.47,0.6,49.5,0.495,60.0,2022-03-28 03:12:08,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
9996,2022-03-28 00:00:00,03:13:07,44648.13412,197.8,103.8,9.6,40.0,85.0,0.4,0.6,75.0,0.45,60.0,2022-03-28 03:14:08,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10000,2022-03-28 00:00:00,03:15:08,44648.13552,197.8,103.8,9.6,40.0,85.0,0.58,1.5,68.5,0.5375,60.0,2022-03-28 03:15:39,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10004,2022-03-28 00:00:00,03:17:09,44648.13692,197.8,103.8,9.6,40.0,85.0,0.52,1.5,81.5,0.5475,60.0,2022-03-28 03:17:40,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10008,2022-03-28 00:00:00,03:19:09,44648.13831,197.8,103.8,9.6,40.0,85.0,0.72,1.5,153.5,0.6425,60.0,2022-03-28 03:19:40,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10012,2022-03-28 00:00:00,03:21:10,44648.13971,197.8,103.8,9.6,40.0,85.0,0.69,1.4,117.5,0.5825,60.0,2022-03-28 03:21:41,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10016,2022-03-28 00:00:00,03:23:11,44648.14111,199.2,103.8,9.6,40.0,85.0,0.65,1.4,159.5,0.5725,60.0,2022-03-28 03:23:41,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10020,2022-03-28 00:00:00,03:25:12,44648.1425,199.2,103.8,9.6,40.0,85.0,0.58,1.4,112.5,0.525,60.0,2022-03-28 03:25:42,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10024,2022-03-28 00:00:00,03:27:12,44648.1439,199.2,103.8,9.6,40.0,85.0,0.51,1.4,113.0,0.465,60.0,2022-03-28 03:27:43,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10028,2022-03-28 00:00:00,03:29:13,44648.1453,209.7,103.8,9.6,40.0,85.0,0.54,1.4,151.0,0.5225,60.0,2022-03-28 03:29:43,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10032,2022-03-28 00:00:00,03:33:20,44648.14815,248.4,103.8,9.6,40.0,85.0,0.45,0.7,115.0,0.335,60.0,2022-03-28 03:33:50,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10036,2022-03-28 00:00:00,03:35:21,44648.14955,248.4,103.8,9.6,40.0,85.0,0.26,0.5,106.5,0.28500000000000003,60.0,2022-03-28 03:35:51,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10040,2022-03-28 00:00:00,03:37:21,44648.15094,248.4,103.8,9.6,40.0,85.0,0.29,0.5,92.5,0.265,60.0,2022-03-28 03:37:51,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10044,2022-03-28 00:00:00,03:39:22,44648.15234,248.4,103.8,9.6,40.0,85.0,0.29,0.5,89.5,0.29000000000000004,60.0,2022-03-28 03:39:52,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10048,2022-03-28 00:00:00,03:41:23,44648.15374,248.4,103.8,9.6,40.0,85.0,0.26,1.2,80.5,0.27,60.0,2022-03-28 03:41:53,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10052,2022-03-28 00:00:00,03:43:23,44648.15513,248.4,103.8,9.6,48.5,85.0,0.26,1.2,90.5,0.27,60.0,2022-03-28 03:43:53,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10056,2022-03-28 00:00:00,03:45:24,44648.15653,248.4,103.8,9.6,55.0,85.0,0.31,1.3,95.5,0.2966666666666667,60.0,2022-03-28 03:45:54,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10059,2022-03-28 00:00:00,03:46:54,44648.15758,248.4,103.8,9.6,67.5,85.0,0.28,1.3,101.5,0.28750000000000003,60.0,2022-03-28 03:47:55,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10063,2022-03-28 00:00:00,03:48:55,44648.15897,248.4,103.8,9.6,85.0,85.0,0.27,1.3,108.0,0.265,60.0,2022-03-28 03:49:55,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10067,2022-03-28 00:00:00,03:50:55,44648.16037,248.4,103.8,9.6,85.0,85.0,0.25,0.4,103.0,0.255,60.0,2022-03-28 03:51:56,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10071,2022-03-28 00:00:00,03:52:56,44648.16177,248.4,103.8,9.6,85.0,85.0,0.27,0.4,92.5,0.24,60.0,2022-03-28 03:53:57,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10075,2022-03-28 00:00:00,03:54:57,44648.16316,248.4,103.8,9.6,85.0,85.0,0.25,0.4,86.5,0.27,60.0,2022-03-28 03:55:57,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10079,2022-03-28 00:00:00,03:56:57,44648.16456000001,248.4,103.8,9.6,85.0,85.0,0.25,1.3,80.5,0.2625,60.0,2022-03-28 03:57:58,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10083,2022-03-28 00:00:00,03:58:58,44648.16596000001,248.4,103.8,9.6,85.0,85.0,0.46,1.3,89.0,0.3725000000000001,60.0,2022-03-28 03:59:58,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10087,2022-03-28 00:00:00,04:00:59,44648.16735,248.4,103.8,9.6,85.0,85.0,0.38,0.6,93.0,0.32,60.0,2022-03-28 04:01:59,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10091,2022-03-28 00:00:00,04:03:00,44648.16875,248.4,103.8,9.6,85.0,85.0,0.35,0.6,88.0,0.36,60.0,2022-03-28 04:04:00,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10095,2022-03-28 00:00:00,04:05:00,44648.17015,248.4,103.8,9.6,85.0,85.0,0.36,0.7,84.5,0.34,60.0,2022-03-28 04:06:00,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10099,2022-03-28 00:00:00,04:07:01,44648.17154,248.4,103.8,9.6,85.0,85.0,0.45,0.7,82.5,0.395,60.0,2022-03-28 04:08:01,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10103,2022-03-28 00:00:00,04:09:02,44648.17294,248.4,103.8,9.6,85.0,85.0,0.39,0.7,76.5,0.3425,60.0,2022-03-28 04:10:02,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10107,2022-03-28 00:00:00,04:11:02,44648.17434,248.4,103.8,9.6,85.0,85.0,0.33,0.7,72.0,0.3325,60.0,2022-03-28 04:12:02,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10111,2022-03-28 00:00:00,04:13:03,44648.17573,248.4,103.8,9.6,85.0,85.0,0.36,0.7,68.5,0.34500000000000003,60.0,2022-03-28 04:14:03,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10115,2022-03-28 00:00:00,04:15:04,44648.17713,248.4,103.8,9.6,85.0,85.0,0.32,0.7,70.5,0.345,60.0,2022-03-28 04:16:04,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10119,2022-03-28 00:00:00,04:17:04,44648.17852,248.4,103.8,9.6,85.0,85.0,0.34,0.7,68.5,0.3625,60.0,2022-03-28 04:18:04,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10123,2022-03-28 00:00:00,04:19:05,44648.17992,248.4,103.8,9.6,85.0,85.0,0.41,0.7,64.5,0.415,60.0,2022-03-28 04:20:05,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10127,2022-03-28 00:00:00,04:21:06,44648.18132,248.4,103.8,9.6,85.0,85.0,0.35,0.6,66.0,0.37,60.0,2022-03-28 04:22:06,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10131,2022-03-28 00:00:00,04:23:06,44648.18271,248.4,103.8,9.6,85.0,85.0,0.38,0.6,72.5,0.4875,60.0,2022-03-28 04:24:06,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10135,2022-03-28 00:00:00,04:25:07,44648.18411,248.4,103.8,9.6,85.0,85.0,0.48,0.6,73.5,0.4625,60.0,2022-03-28 04:26:07,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10139,2022-03-28 00:00:00,04:27:08,44648.18551,248.4,103.8,9.6,85.0,85.0,0.41,0.6,77.5,0.3675,60.0,2022-03-28 04:28:08,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10143,2022-03-28 00:00:00,04:29:08,44648.1869,248.4,103.8,9.6,85.0,85.0,0.33,0.6,79.5,0.36,60.0,2022-03-28 04:30:08,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10147,2022-03-28 00:00:00,04:31:09,44648.1883,248.4,103.8,9.6,85.0,85.0,0.36,0.6,83.0,0.38,60.0,2022-03-28 04:31:39,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10151,2022-03-28 00:00:00,04:33:10,44648.1897,248.4,103.8,9.6,85.0,85.0,0.39,0.6,74.5,0.4125,60.0,2022-03-28 04:33:40,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10155,2022-03-28 00:00:00,04:35:10,44648.19109,248.4,103.8,9.6,85.0,85.0,0.4,0.4,69.0,0.4575,60.0,2022-03-28 04:35:40,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10159,2022-03-28 00:00:00,04:37:11,44648.19249,248.4,103.8,9.6,85.0,85.0,0.41,0.4,65.5,0.415,60.0,2022-03-28 04:37:41,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10163,2022-03-28 00:00:00,04:39:12,44648.19389,248.4,103.8,9.6,85.0,85.0,0.43,0.4,58.0,0.5125,60.0,2022-03-28 04:39:42,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10167,2022-03-28 00:00:00,04:41:12,44648.19528,248.4,103.8,9.6,85.0,85.0,0.63,0.4,56.5,0.6375,60.0,2022-03-28 04:41:42,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10171,2022-03-28 00:00:00,04:43:13,44648.19668,248.4,103.8,9.6,85.0,85.0,0.63,0.4,46.0,0.5625,60.0,2022-03-28 04:43:43,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10175,2022-03-28 00:00:00,04:45:14,44648.19808,248.4,103.8,9.6,85.0,85.0,0.58,0.4,36.0,0.5025,60.0,2022-03-28 04:45:43,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10179,2022-03-28 00:00:00,04:47:14,44648.19947,248.4,103.8,9.6,85.0,85.0,0.4,0.4,35.5,0.3625,60.0,2022-03-28 04:47:44,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10183,2022-03-28 00:00:00,04:49:15,44648.20087,248.4,103.8,9.6,85.0,85.0,0.38,0.4,38.0,0.33,60.0,2022-03-28 04:49:45,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10187,2022-03-28 00:00:00,04:51:16,44648.20227,248.4,103.8,9.6,85.0,85.0,0.33,0.4,48.0,0.30000000000000004,60.0,2022-03-28 04:51:45,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10191,2022-03-28 00:00:00,04:53:16,44648.20366,248.4,103.8,9.6,85.0,85.0,0.25,0.4,47.5,0.3075,60.0,2022-03-28 04:53:46,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10195,2022-03-28 00:00:00,04:55:17,44648.20506,248.4,103.8,9.6,85.0,85.0,0.36,0.4,38.5,0.39,60.0,2022-03-28 04:55:47,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10199,2022-03-28 00:00:00,04:57:17,44648.20645,248.4,103.8,9.6,85.0,85.0,0.41,0.4,48.5,0.3725,60.0,2022-03-28 04:57:47,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10203,2022-03-28 00:00:00,04:59:18,44648.20785,248.4,103.8,9.6,85.0,85.0,0.41,0.4,60.0,0.365,60.0,2022-03-28 04:59:48,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10207,2022-03-28 00:00:00,05:01:19,44648.20925,248.4,103.8,9.6,85.0,85.0,0.36,0.4,59.0,0.36000000000000004,60.0,2022-03-28 05:01:49,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10211,2022-03-28 00:00:00,05:03:19,44648.21064,248.4,103.8,9.6,85.0,85.0,0.32,0.4,49.0,0.3125,60.0,2022-03-28 05:03:49,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10215,2022-03-28 00:00:00,05:05:20,44648.21204,248.4,103.8,9.6,85.0,85.0,0.28,1.3,39.5,0.365,60.0,2022-03-28 05:05:50,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10219,2022-03-28 00:00:00,05:07:21,44648.21344,248.4,103.8,9.6,85.0,85.0,0.32,1.3,33.0,0.3375,60.0,2022-03-28 05:07:51,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10223,2022-03-28 00:00:00,05:09:21,44648.21483,248.4,103.8,9.6,85.0,85.0,0.37,1.3,26.0,0.315,60.0,2022-03-28 05:09:51,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10227,2022-03-28 00:00:00,05:13:19,44648.21759,248.4,103.8,9.6,85.0,85.0,1.0,1.3,14.5,1.0,60.0,2022-03-28 05:13:19,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10228,2022-03-28 00:00:00,05:14:58,44648.21873,248.4,103.8,9.6,85.0,85.0,1.36,1.3,182.5,0.7133333333333334,60.0,2022-03-28 05:15:48,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10231,2022-03-28 00:00:00,05:17:29,44648.22048,248.4,103.8,9.6,85.0,85.0,0.51,1.3,12.5,0.47,60.0,2022-03-28 05:17:29,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10233,2022-03-28 00:00:00,05:19:06,44648.2216,248.4,103.8,9.6,85.0,85.0,0.43,1.2,13.0,0.4225,60.0,2022-03-28 05:20:06,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10237,2022-03-28 00:00:00,05:21:07,44648.223,248.4,103.8,9.6,85.0,85.0,0.41,1.2,356.0,0.39,60.0,2022-03-28 05:22:06,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10241,2022-03-28 00:00:00,05:23:07,44648.22439,259.3,103.8,9.6,85.0,85.0,0.41,1.2,338.0,0.445,60.0,2022-03-28 05:23:07,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10243,2022-03-28 00:00:00,05:28:45,44648.2283,284.1,103.8,9.6,85.0,85.0,1.24,1.6,299.5,1.24,60.0,2022-03-28 05:28:45,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10244,2022-03-28 00:00:00,05:29:15,44648.22865,284.1,103.8,9.6,85.0,85.0,1.17,1.9,295.0,1.1275,60.0,2022-03-28 05:29:45,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10248,2022-03-28 00:00:00,05:31:15,44648.23004,283.8,103.8,9.6,85.0,85.0,1.29,1.9,284.0,1.23,60.0,2022-03-28 05:31:45,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10252,2022-03-28 00:00:00,05:33:16,44648.23144,283.5,103.8,9.6,85.0,85.0,1.23,1.9,261.5,1.2825,60.0,2022-03-28 05:33:46,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10256,2022-03-28 00:00:00,05:35:17,44648.23284,283.5,103.8,9.6,85.0,85.0,1.42,2.2,268.0,1.3675,60.0,2022-03-28 05:35:47,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10260,2022-03-28 00:00:00,05:37:17,44648.23423,283.5,103.8,9.6,85.0,85.0,1.37,2.2,270.5,1.3925,60.0,2022-03-28 05:37:47,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10264,2022-03-28 00:00:00,05:39:18,44648.23563,282.85,103.8,9.6,85.0,85.0,1.55,2.1,268.0,1.5099999999999998,60.0,2022-03-28 05:39:48,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10268,2022-03-28 00:00:00,05:41:19,44648.23703,282.2,103.8,9.6,85.0,85.0,1.49,2.1,261.0,1.415,60.0,2022-03-28 05:41:49,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
10272,2022-03-28 00:00:00,05:43:19,44648.23842,282.2,103.8,9.6,85.0,85.0,1.32,2.1,248.0,1.365,60.0,2022-03-28 05:43:49,3/27/22,23:28:18,44647.97799,72.01,17.989999999999995,1.051402616066843
