,fecha,hour,datetime,p2,wind
2482,5/23/22,  01:43:59,44704.07222,1.18,5.9
2483,5/23/22,  01:48:59,44704.07569,1.24,7.6
2484,5/23/22,  01:54:00,44704.07917,1.36,5.9
2485,5/23/22,  01:59:00,44704.08264,1.7,6.9
2486,5/23/22,  02:03:59,44704.086110000004,1.24,6.5
2487,5/23/22,  02:08:59,44704.08958,1.39,6.2
2488,5/23/22,  02:14:00,44704.09306,1.17,7.3
2489,5/23/22,  02:19:00,44704.09653,1.53,6.7
2490,5/23/22,  02:23:59,44704.1,2.83,7.4
2491,5/23/22,  02:28:59,44704.10347,1.05,6.0
2492,5/23/22,  02:33:59,44704.10694,1.06,7.5
2493,5/23/22,  02:39:00,44704.11042,1.28,6.2
2494,5/23/22,  02:44:00,44704.11389,1.15,5.2
2495,5/23/22,  02:48:59,44704.117360000004,0.83,5.9
2496,5/23/22,  02:53:59,44704.12083,0.95,6.1
2497,5/23/22,  04:03:59,44704.16944,1.27,6.9
2498,5/23/22,  04:09:00,44704.17292,0.62,4.8
2499,5/23/22,  04:14:00,44704.17639,0.46,4.7
2500,5/23/22,  04:18:59,44704.179860000004,0.51,5.5
2501,5/23/22,  04:23:59,44704.18333,1.01,5.8
2502,5/23/22,  04:29:00,44704.18681,0.49,6.1
2503,5/23/22,  04:34:00,44704.19028,0.5,5.0
2504,5/23/22,  04:43:59,44704.19722,0.51,0.1
2505,5/23/22,  04:59:00,44704.20764,0.46,4.7
2506,5/23/22,  05:03:59,44704.211110000004,0.57,4.9
2507,5/23/22,  05:08:59,44704.21458,0.6,5.1
2508,5/23/22,  05:14:00,44704.21806,0.64,5.7
2509,5/23/22,  05:19:00,44704.22153,0.56,6.6
2510,5/23/22,  05:23:59,44704.225,0.62,6.2
2511,5/23/22,  05:28:59,44704.22847,0.46,6.4
2512,5/23/22,  05:33:59,44704.23194,0.53,6.5
2513,5/23/22,  05:39:00,44704.23542,0.49,7.1
2514,5/23/22,  05:44:00,44704.23889,0.58,6.6
2515,5/23/22,  05:48:59,44704.242360000004,0.68,6.3
2516,5/23/22,  05:53:59,44704.24583,0.59,6.6
2517,5/23/22,  05:59:00,44704.24931,0.57,6.8
2518,5/23/22,  22:43:59,44704.94722,2.36,5.4
2519,5/23/22,  22:59:00,44704.95764,0.76,5.2
2520,5/24/22,  02:53:59,44705.12083,3.65,9.1
2521,5/24/22,  02:59:00,44705.12431,0.87,9.3
2522,5/24/22,  03:04:00,44705.12778,1.4,8.7
2523,5/24/22,  03:08:59,44705.13125,0.95,9.3
2524,5/24/22,  03:13:59,44705.13472,0.78,8.9
2525,5/24/22,  03:18:59,44705.13819,0.72,8.0
2526,5/24/22,  03:33:59,44705.148610000004,1.43,8.3
2527,5/24/22,  03:38:59,44705.15208,1.0,8.2
2528,5/24/22,  03:53:59,44705.1625,0.77,8.2
2529,5/24/22,  03:58:59,44705.16597,1.01,6.5
2530,5/24/22,  04:03:59,44705.16944,1.45,7.2
2531,5/24/22,  04:09:00,44705.17292,0.75,6.6
2532,5/24/22,  04:14:00,44705.17639,0.65,7.0
2533,5/24/22,  04:18:59,44705.179860000004,0.65,6.8
2534,5/24/22,  04:23:59,44705.18333,0.59,6.7
2535,5/24/22,  04:38:59,44705.19375,0.68,5.9
2536,5/24/22,  04:43:59,44705.19722,0.67,5.4
2537,5/24/22,  22:43:59,44705.94722,1.89,7.2
2538,5/24/22,  23:48:59,44705.992360000004,0.7,5.9
2539,5/25/22,  00:04:00,44706.00278,0.66,6.7
2540,5/25/22,  00:08:59,44706.00625,0.64,6.1
2541,5/25/22,  00:24:00,44706.01667,0.76,7.2
2542,5/25/22,  00:29:00,44706.02014,0.77,7.0
2543,5/25/22,  00:33:59,44706.023610000004,0.78,6.9
2544,5/25/22,  00:38:59,44706.02708,0.93,6.4
2545,5/25/22,  00:44:00,44706.03056,0.81,6.7
2546,5/25/22,  00:49:00,44706.03403,0.86,8.0
2547,5/25/22,  00:53:59,44706.0375,0.81,8.5
2548,5/25/22,  00:58:59,44706.04097,0.89,8.0
2549,5/25/22,  01:34:00,44706.06528,0.91,7.9
2550,5/25/22,  01:38:59,44706.06875,0.87,8.1
2551,5/25/22,  01:43:59,44706.07222,0.87,7.8
2552,5/25/22,  01:48:59,44706.07569,0.86,8.0
2553,5/25/22,  01:54:00,44706.07917,0.79,8.3
2554,5/25/22,  02:08:59,44706.08958,0.81,7.5
2555,5/25/22,  02:14:00,44706.09306,0.88,7.7
2556,5/25/22,  02:19:00,44706.09653,0.99,8.6
2557,5/25/22,  02:23:59,44706.1,0.94,8.1
2558,5/25/22,  02:39:00,44706.11042,1.25,9.0
2559,5/25/22,  02:44:00,44706.11389,0.96,8.2
2560,5/25/22,  02:48:59,44706.117360000004,0.83,8.4
2561,5/25/22,  02:53:59,44706.12083,0.86,7.8
2562,5/25/22,  02:59:00,44706.12431,0.99,8.8
2563,5/25/22,  03:24:00,44706.14167,1.1,8.6
2564,5/25/22,  03:29:00,44706.14514,1.72,8.3
2565,5/25/22,  03:33:59,44706.148610000004,1.28,8.5
2566,5/25/22,  03:38:59,44706.15208,1.38,10.0
2567,5/25/22,  03:44:00,44706.15556,1.33,10.2
2568,5/25/22,  03:49:00,44706.15903,1.14,10.4
2569,5/25/22,  04:03:59,44706.16944,1.11,7.3
2570,5/25/22,  04:09:00,44706.17292,1.04,10.1
2571,5/25/22,  04:23:59,44706.18333,0.98,8.6
2572,5/25/22,  04:29:00,44706.18681,1.01,9.3
2573,5/25/22,  04:34:00,44706.19028,0.92,9.6
2574,5/25/22,  04:38:59,44706.19375,1.03,8.4
2575,5/25/22,  04:54:00,44706.20417,1.25,8.5
2576,5/25/22,  04:59:00,44706.20764,1.01,8.4
2577,5/25/22,  05:03:59,44706.211110000004,1.04,6.3
2578,5/25/22,  05:08:59,44706.21458,1.19,8.7
2579,5/25/22,  05:14:00,44706.21806,1.07,8.1
2580,5/25/22,  05:19:00,44706.22153,1.16,8.0
2581,5/25/22,  05:23:59,44706.225,1.46,8.2
2582,5/25/22,  05:28:59,44706.22847,1.41,8.4
2583,5/25/22,  05:33:59,44706.23194,1.14,8.5
2584,5/25/22,  05:39:00,44706.23542,1.2,8.2
2585,5/25/22,  05:44:00,44706.23889,2.22,8.9
2586,5/25/22,  05:48:59,44706.242360000004,1.21,8.4
2587,5/25/22,  05:53:59,44706.24583,1.07,8.9
2588,5/25/22,  05:59:00,44706.24931,1.08,7.9
2589,5/25/22,  22:54:00,44706.95417,1.17,5.8
2590,5/25/22,  22:59:00,44706.95764,0.39,5.6
2591,5/26/22,  00:29:00,44707.02014,0.49,5.2
2592,5/26/22,  00:33:59,44707.023610000004,0.44,5.5
2593,5/26/22,  02:14:00,44707.09306,0.43,4.9
2594,5/26/22,  02:19:00,44707.09653,0.41,4.8
2595,5/26/22,  02:33:59,44707.10694,0.44,4.7
2596,5/26/22,  02:39:00,44707.11042,0.56,4.5
2597,5/26/22,  02:53:59,44707.12083,0.44,4.5
2598,5/26/22,  03:08:59,44707.13125,0.46,5.1
2599,5/26/22,  03:13:59,44707.13472,0.43,5.0
2600,5/26/22,  03:18:59,44707.13819,0.41,6.5
2601,5/26/22,  03:24:00,44707.14167,0.42,6.4
2602,5/26/22,  03:29:00,44707.14514,0.42,6.1
2603,5/26/22,  03:33:59,44707.148610000004,0.55,6.4
2604,5/26/22,  03:38:59,44707.15208,0.58,6.1
2605,5/26/22,  03:53:59,44707.1625,0.6,5.9
2606,5/26/22,  03:58:59,44707.16597,0.61,6.1
2607,5/26/22,  04:03:59,44707.16944,0.68,6.6
2608,5/26/22,  04:09:00,44707.17292,0.57,6.3
2609,5/26/22,  04:14:00,44707.17639,0.54,6.7
2610,5/26/22,  04:18:59,44707.179860000004,0.55,6.3
2611,5/26/22,  04:23:59,44707.18333,0.54,6.7
2612,5/26/22,  04:29:00,44707.18681,0.55,6.8
2613,5/26/22,  04:34:00,44707.19028,0.53,6.3
2614,5/26/22,  22:29:00,44707.93681,5.14,5.4
2615,5/26/22,  22:43:59,44707.94722,1.54,5.3
2616,5/26/22,  22:48:59,44707.95069,0.78,5.1
2617,5/26/22,  22:54:00,44707.95417,0.82,4.9
2618,5/26/22,  23:14:00,44707.96806,0.81,4.3
2619,5/26/22,  23:48:59,44707.992360000004,1.2,5.1
2620,5/27/22,  00:38:59,44708.02708,1.1,6.1
2621,5/27/22,  00:44:00,44708.03056,1.05,6.0
2622,5/27/22,  00:49:00,44708.03403,0.95,6.1
2623,5/27/22,  00:53:59,44708.0375,1.03,6.4
2624,5/27/22,  00:58:59,44708.04097,0.79,6.6
2625,5/27/22,  01:03:59,44708.04444,0.86,6.4
2626,5/27/22,  01:23:59,44708.05833,0.78,5.9
2627,5/27/22,  01:29:00,44708.06181,0.98,5.7
2628,5/27/22,  01:34:00,44708.06528,0.87,6.4
2629,5/27/22,  01:38:59,44708.06875,0.72,5.9
2630,5/27/22,  01:43:59,44708.07222,1.0,5.6
2631,5/27/22,  01:48:59,44708.07569,0.77,4.9
2632,5/27/22,  01:54:00,44708.07917,0.95,6.2
2633,5/27/22,  01:59:00,44708.08264,0.84,6.4
2634,5/27/22,  02:03:59,44708.086110000004,0.95,6.0
2635,5/27/22,  02:08:59,44708.08958,0.92,5.7
2636,5/27/22,  02:14:00,44708.09306,0.94,6.0
2637,5/27/22,  02:19:00,44708.09653,0.99,5.6
2638,5/27/22,  02:23:59,44708.1,0.96,6.1
2639,5/27/22,  02:28:59,44708.10347,1.08,6.2
2640,5/27/22,  02:33:59,44708.10694,1.1,6.0
2641,5/27/22,  02:39:00,44708.11042,1.1,5.9
2642,5/27/22,  02:44:00,44708.11389,1.22,5.8
2643,5/27/22,  02:48:59,44708.117360000004,1.16,5.7
2644,5/27/22,  02:53:59,44708.12083,1.26,4.7
2645,5/27/22,  02:59:00,44708.12431,1.07,4.9
2646,5/27/22,  04:03:59,44708.16944,0.94,6.1
2647,5/27/22,  04:09:00,44708.17292,0.84,5.8
2648,5/27/22,  04:14:00,44708.17639,0.87,5.9
2649,5/27/22,  04:29:00,44708.18681,0.91,5.6
2650,5/27/22,  05:39:00,44708.23542,0.69,5.9
2651,5/27/22,  05:44:00,44708.23889,1.0,5.8
2652,5/27/22,  05:48:59,44708.242360000004,0.92,6.7
2653,5/27/22,  05:53:59,44708.24583,0.95,6.8
2654,5/27/22,  05:59:00,44708.24931,0.92,6.5
2655,5/27/22,  22:48:59,44708.95069,0.61,5.7
2656,5/27/22,  22:54:00,44708.95417,0.77,5.6
2657,5/27/22,  22:59:00,44708.95764,0.62,5.5
2658,5/27/22,  23:03:59,44708.961110000004,0.61,6.0
2659,5/27/22,  23:08:59,44708.96458,0.67,6.5
2660,5/27/22,  23:14:00,44708.96806,0.64,6.9
2661,5/27/22,  23:19:00,44708.97153,0.67,7.0
2662,5/27/22,  23:23:59,44708.975,0.6,7.4
2663,5/28/22,  22:34:00,44709.94028,2.82,8.0
2664,5/28/22,  22:38:59,44709.94375,3.74,9.7
2665,5/28/22,  22:43:59,44709.94722,5.19,9.2
2666,5/28/22,  22:48:59,44709.95069,6.88,10.9
2667,5/28/22,  22:54:00,44709.95417,8.03,10.5
2668,5/30/22,  00:08:59,44711.00625,1.85,10.7
2669,5/30/22,  00:13:59,44711.00972,1.74,10.4
2670,5/30/22,  00:18:59,44711.01319,1.97,10.5
2671,5/30/22,  00:24:00,44711.01667,1.61,10.2
2672,5/30/22,  00:29:00,44711.02014,1.76,10.4
2673,5/30/22,  00:33:59,44711.023610000004,1.68,9.2
2674,5/30/22,  00:49:00,44711.03403,1.63,8.7
2675,5/30/22,  00:53:59,44711.0375,1.48,9.0
2676,5/30/22,  01:09:00,44711.04792,1.27,8.5
2677,5/30/22,  01:14:00,44711.05139,1.06,7.1
2678,5/30/22,  01:18:59,44711.054860000004,1.07,7.9
2679,5/30/22,  01:23:59,44711.05833,1.01,9.1
2680,5/30/22,  01:29:00,44711.06181,1.01,7.6
2681,5/30/22,  01:34:00,44711.06528,5.66,5.9
2682,5/30/22,  01:38:59,44711.06875,1.8,8.3
2683,5/30/22,  01:43:59,44711.07222,1.16,7.9
2684,5/30/22,  01:48:59,44711.07569,3.04,7.2
2685,5/30/22,  01:54:00,44711.07917,2.56,7.7
2686,5/30/22,  01:59:00,44711.08264,1.21,7.2
2687,5/30/22,  02:03:59,44711.086110000004,1.11,6.8
2688,5/30/22,  02:08:59,44711.08958,1.91,7.0
2689,6/5/22,  22:18:59,44717.929860000004,1.93,15.4
2690,6/5/22,  22:23:59,44717.93333,1.8,16.5
2691,6/5/22,  22:29:00,44717.93681,1.83,16.4
2692,6/5/22,  22:34:00,44717.94028,1.82,14.8
2693,6/5/22,  23:39:00,44717.98542,2.24,12.8
2694,6/5/22,  23:44:00,44717.98889,2.44,16.7
2695,6/5/22,  23:48:59,44717.992360000004,3.12,15.3
2696,6/5/22,  23:53:59,44717.99583,2.3,15.0
2697,6/5/22,  23:59:00,44717.99931,2.19,14.9
2698,6/6/22,  00:04:00,44718.00278,2.65,13.1
2699,6/6/22,  00:08:59,44718.00625,2.31,13.6
2700,6/6/22,  00:44:00,44718.03056,1.71,15.0
2701,6/6/22,  00:49:00,44718.03403,1.58,17.1
2702,6/6/22,  00:53:59,44718.0375,1.51,13.1
2703,6/6/22,  00:58:59,44718.04097,1.51,14.9
2704,6/6/22,  01:03:59,44718.04444,1.41,14.7
2705,6/6/22,  01:09:00,44718.04792,1.48,11.3
2706,6/6/22,  01:14:00,44718.05139,1.85,13.7
2707,6/6/22,  01:18:59,44718.054860000004,2.04,12.3
2708,6/6/22,  01:38:59,44718.06875,1.89,16.3
2709,6/6/22,  01:43:59,44718.07222,1.54,17.7
2710,6/6/22,  01:48:59,44718.07569,1.44,14.1
2711,6/6/22,  01:54:00,44718.07917,1.64,16.2
2712,6/6/22,  01:59:00,44718.08264,2.15,16.3
2713,6/6/22,  02:03:59,44718.086110000004,1.94,12.6
2714,6/6/22,  02:08:59,44718.08958,2.04,14.8
2715,6/6/22,  02:14:00,44718.09306,1.99,15.9
2716,6/6/22,  22:38:59,44718.94375,1.55,11.8
2717,6/6/22,  22:48:59,44718.95069,0.58,0.1
2720,6/7/22,  02:44:00,44719.11389,0.86,18.3
2721,6/7/22,  02:48:59,44719.117360000004,0.87,17.9
2722,6/7/22,  02:53:59,44719.12083,0.85,1.9
2723,6/7/22,  02:59:00,44719.12431,0.86,18.0
2724,6/7/22,  03:04:00,44719.12778,0.8,14.9
2725,6/7/22,  03:08:59,44719.13125,0.93,15.9
2726,6/7/22,  03:13:59,44719.13472,0.75,17.1
2727,6/7/22,  03:18:59,44719.13819,0.66,18.0
2728,6/7/22,  03:24:00,44719.14167,0.78,19.0
2729,6/7/22,  03:29:00,44719.14514,0.79,19.1
2730,6/7/22,  03:33:59,44719.148610000004,0.77,15.7
2731,6/7/22,  03:38:59,44719.15208,0.79,13.7
2732,6/7/22,  03:44:00,44719.15556,0.77,17.2
2733,6/7/22,  05:08:59,44719.21458,1.17,15.0
2734,6/7/22,  05:14:00,44719.21806,1.27,15.3
2735,6/7/22,  05:19:00,44719.22153,1.21,16.4
2736,6/7/22,  05:23:59,44719.225,1.09,15.3
2737,6/7/22,  22:29:00,44719.93681,0.59,4.6
2738,6/7/22,  22:43:59,44719.94722,0.54,5.3
2739,6/8/22,  22:38:59,44720.94375,0.57,2.8
2740,6/9/22,  05:08:59,44721.21458,0.77,11.8
2741,6/9/22,  05:14:00,44721.21806,1.01,10.4
2742,6/9/22,  05:19:00,44721.22153,0.78,11.6
2743,6/9/22,  05:23:59,44721.225,1.07,11.1
2744,6/9/22,  05:59:00,44721.24931,0.81,9.5
2745,6/9/22,  22:34:00,44721.94028,2.88,6.8
2746,6/9/22,  22:38:59,44721.94375,0.99,7.1
2747,6/9/22,  22:43:59,44721.94722,0.5,6.3
2748,6/9/22,  22:48:59,44721.95069,0.46,7.1
2749,6/10/22,  03:04:00,44722.12778,4.28,5.4
2750,6/10/22,  03:08:59,44722.13125,0.4,5.5
2751,6/10/22,  03:13:59,44722.13472,0.37,6.0
2752,6/10/22,  03:18:59,44722.13819,0.4,6.2
2753,6/10/22,  03:24:00,44722.14167,0.37,5.8
2754,6/10/22,  03:29:00,44722.14514,0.36,5.6
2755,6/10/22,  03:33:59,44722.148610000004,0.37,6.2
2756,6/10/22,  03:49:00,44722.15903,0.35,5.6
2757,6/10/22,  04:34:00,44722.19028,0.53,4.7
2758,6/10/22,  04:38:59,44722.19375,0.52,4.9
2759,6/10/22,  04:43:59,44722.19722,0.52,3.6
2760,6/10/22,  22:34:00,44722.94028,0.57,0.6
2761,6/10/22,  23:08:59,44722.96458,0.65,0.5
2762,6/10/22,  23:14:00,44722.96806,0.77,1.2
2763,6/10/22,  23:19:00,44722.97153,0.79,0.1
2764,6/10/22,  23:23:59,44722.975,0.92,1.2
2765,6/10/22,  23:28:59,44722.97847,0.88,1.4
2766,6/10/22,  23:33:59,44722.98194,0.84,1.1
2767,6/10/22,  23:39:00,44722.98542,0.72,0.5
2768,6/10/22,  23:44:00,44722.98889,0.65,0.8
2769,6/10/22,  23:48:59,44722.992360000004,0.64,0.2
2770,6/10/22,  23:53:59,44722.99583,0.61,0.6
2771,6/10/22,  23:59:00,44722.99931,0.66,1.5
2772,6/11/22,  00:04:00,44723.00278,0.73,1.8
2773,6/11/22,  00:08:59,44723.00625,0.64,1.4
2774,6/11/22,  00:13:59,44723.00972,0.64,1.3
2775,6/11/22,  00:18:59,44723.01319,0.59,1.4
2776,6/11/22,  00:24:00,44723.01667,0.59,1.0
2777,6/11/22,  00:29:00,44723.02014,0.56,1.2
2778,6/11/22,  00:33:59,44723.023610000004,0.52,1.0
2779,6/11/22,  00:38:59,44723.02708,0.61,1.6
2780,6/11/22,  00:44:00,44723.03056,0.42,2.7
2781,6/11/22,  00:49:00,44723.03403,0.39,3.4
2782,6/11/22,  00:53:59,44723.0375,0.51,2.5
2783,6/11/22,  00:58:59,44723.04097,0.41,1.6
2784,6/11/22,  01:03:59,44723.04444,0.49,1.5
2785,6/11/22,  01:09:00,44723.04792,0.55,1.3
2786,6/11/22,  01:14:00,44723.05139,0.57,1.7
2787,6/11/22,  01:18:59,44723.054860000004,0.52,2.1
2788,6/11/22,  01:23:59,44723.05833,0.59,2.2
2789,6/11/22,  01:29:00,44723.06181,0.44,3.0
2790,6/11/22,  01:34:00,44723.06528,0.55,3.2
2791,6/11/22,  01:38:59,44723.06875,0.47,3.1
2792,6/11/22,  01:43:59,44723.07222,0.5,2.8
2793,6/11/22,  01:48:59,44723.07569,0.41,2.6
2794,6/11/22,  02:14:00,44723.09306,0.54,2.1
2795,6/11/22,  02:19:00,44723.09653,0.63,2.2
2796,6/11/22,  02:39:00,44723.11042,0.38,2.2
2797,6/11/22,  02:44:00,44723.11389,0.28,1.9
2798,6/11/22,  02:48:59,44723.117360000004,0.4,1.5
2799,6/11/22,  02:53:59,44723.12083,0.39,1.8
2800,6/11/22,  02:59:00,44723.12431,0.39,1.6
2801,6/11/22,  03:04:00,44723.12778,0.48,1.5
2802,6/11/22,  03:08:59,44723.13125,0.35,1.4
2803,6/11/22,  03:13:59,44723.13472,0.43,1.9
2804,6/11/22,  03:18:59,44723.13819,0.35,2.1
2805,6/11/22,  03:24:00,44723.14167,0.48,1.9
2806,6/11/22,  03:29:00,44723.14514,0.39,1.3
2807,6/11/22,  03:33:59,44723.148610000004,0.44,1.6
2808,6/11/22,  03:38:59,44723.15208,0.38,0.6
2809,6/11/22,  03:44:00,44723.15556,0.43,0.4
2810,6/11/22,  03:49:00,44723.15903,0.43,0.2
2811,6/11/22,  03:53:59,44723.1625,0.38,0.1
2812,6/11/22,  03:58:59,44723.16597,0.47,0.5
2813,6/11/22,  04:03:59,44723.16944,0.48,0.7
2814,6/11/22,  04:09:00,44723.17292,0.55,0.6
2815,6/11/22,  04:23:59,44723.18333,0.46,1.4
2816,6/11/22,  04:29:00,44723.18681,0.49,1.6
2817,6/11/22,  04:34:00,44723.19028,0.48,1.5
2818,6/11/22,  04:38:59,44723.19375,0.47,1.3
2819,6/11/22,  22:29:00,44723.93681,0.65,4.9
2820,6/11/22,  22:43:59,44723.94722,0.55,3.2
2821,6/12/22,  22:38:59,44724.94375,0.71,3.6
2822,6/12/22,  23:59:00,44724.99931,0.79,4.0
2823,6/13/22,  00:04:00,44725.00278,0.79,3.6
2824,6/13/22,  00:08:59,44725.00625,0.62,3.2
2825,6/13/22,  00:13:59,44725.00972,0.61,2.7
2826,6/13/22,  00:18:59,44725.01319,0.65,3.1
2827,6/13/22,  00:24:00,44725.01667,0.68,2.7
2828,6/13/22,  00:29:00,44725.02014,0.56,2.9
2829,6/13/22,  00:33:59,44725.023610000004,0.5,3.3
2830,6/14/22,  22:34:00,44726.94028,1.8,3.0
2831,6/14/22,  22:48:59,44726.95069,1.5,3.6
2832,6/14/22,  22:54:00,44726.95417,1.7,3.1
2833,6/14/22,  22:59:00,44726.95764,1.37,3.5
2834,6/14/22,  23:03:59,44726.961110000004,1.24,3.8
2835,6/14/22,  23:08:59,44726.96458,1.39,3.6
2836,6/14/22,  23:14:00,44726.96806,1.23,3.3
2837,6/14/22,  23:19:00,44726.97153,1.33,3.1
2838,6/14/22,  23:23:59,44726.975,2.41,3.3
2839,6/14/22,  23:28:59,44726.97847,0.98,3.4
2840,6/14/22,  23:33:59,44726.98194,1.18,2.8
2841,6/14/22,  23:39:00,44726.98542,1.14,2.5
2842,6/14/22,  23:44:00,44726.98889,1.24,2.8
2843,6/14/22,  23:48:59,44726.992360000004,1.4,3.7
2844,6/14/22,  23:53:59,44726.99583,1.52,3.6
2845,6/14/22,  23:59:00,44726.99931,1.48,5.2
2846,6/15/22,  00:04:00,44727.00278,1.39,5.0
2847,6/15/22,  00:08:59,44727.00625,1.38,5.2
2848,6/15/22,  00:13:59,44727.00972,1.26,6.1
2849,6/15/22,  00:18:59,44727.01319,1.32,6.2
2850,6/15/22,  00:24:00,44727.01667,1.22,6.4
2851,6/15/22,  00:29:00,44727.02014,1.53,7.3
2852,6/15/22,  00:33:59,44727.023610000004,1.17,6.0
2853,6/15/22,  00:38:59,44727.02708,1.05,8.0
2854,6/15/22,  00:44:00,44727.03056,1.06,7.5
2855,6/15/22,  00:49:00,44727.03403,1.05,7.4
2856,6/15/22,  01:54:00,44727.07917,1.39,8.6
2857,6/15/22,  01:59:00,44727.08264,1.14,8.4
2858,6/15/22,  02:03:59,44727.086110000004,1.2,7.7
2859,6/15/22,  02:19:00,44727.09653,1.24,7.1
2860,6/15/22,  02:23:59,44727.1,1.27,5.4
2861,6/15/22,  02:28:59,44727.10347,1.34,6.8
2862,6/15/22,  02:33:59,44727.10694,1.54,6.6
2863,6/15/22,  02:39:00,44727.11042,1.32,7.9
2864,6/15/22,  02:53:59,44727.12083,1.0,7.9
2865,6/15/22,  22:43:59,44727.94722,1.7,15.0
2866,6/15/22,  22:48:59,44727.95069,1.76,12.0
2867,6/15/22,  22:54:00,44727.95417,2.01,13.9
2868,6/15/22,  22:59:00,44727.95764,2.16,13.4
2869,6/15/22,  23:03:59,44727.961110000004,1.64,14.0
2870,6/15/22,  23:08:59,44727.96458,1.61,13.4
2871,6/15/22,  23:14:00,44727.96806,1.38,12.6
2872,6/16/22,  02:28:59,44728.10347,1.99,12.9
2873,6/16/22,  02:33:59,44728.10694,2.23,13.8
2874,6/16/22,  02:39:00,44728.11042,2.29,13.3
2875,6/16/22,  02:44:00,44728.11389,2.09,13.5
2876,6/16/22,  02:48:59,44728.117360000004,2.74,13.2
2877,6/16/22,  02:53:59,44728.12083,2.16,12.6
2878,6/16/22,  02:59:00,44728.12431,2.03,10.8
2879,6/16/22,  03:04:00,44728.12778,1.51,13.5
2880,6/16/22,  03:08:59,44728.13125,1.64,12.6
2881,6/16/22,  03:13:59,44728.13472,1.41,13.4
2882,6/16/22,  03:18:59,44728.13819,1.42,13.3
2883,6/16/22,  03:24:00,44728.14167,1.39,12.7
2884,6/16/22,  03:29:00,44728.14514,1.65,13.4
2885,6/16/22,  03:33:59,44728.148610000004,7.36,13.5
2886,6/16/22,  03:38:59,44728.15208,2.85,13.4
2887,6/16/22,  03:44:00,44728.15556,2.73,12.0
2888,6/16/22,  03:49:00,44728.15903,2.33,13.2
2889,6/16/22,  03:53:59,44728.1625,2.74,12.3
2890,6/16/22,  03:58:59,44728.16597,2.39,12.4
2891,6/16/22,  04:03:59,44728.16944,1.84,12.1
2892,6/16/22,  04:09:00,44728.17292,1.99,11.7
2893,6/16/22,  04:14:00,44728.17639,2.3,11.9
2894,6/16/22,  04:18:59,44728.179860000004,1.96,11.7
2895,6/16/22,  04:23:59,44728.18333,2.14,11.3
2896,6/16/22,  04:29:00,44728.18681,2.6,11.6
2897,6/16/22,  04:34:00,44728.19028,2.71,11.1
2898,6/16/22,  04:38:59,44728.19375,2.23,10.4
2899,6/16/22,  04:43:59,44728.19722,2.29,11.1
2900,6/16/22,  05:03:59,44728.211110000004,2.35,8.5
2901,6/16/22,  05:08:59,44728.21458,2.46,10.6
2902,6/16/22,  05:14:00,44728.21806,2.31,11.8
2903,6/16/22,  05:19:00,44728.22153,2.53,12.2
2904,6/16/22,  05:23:59,44728.225,3.33,11.2
2905,6/16/22,  05:39:00,44728.23542,2.16,12.6
2906,6/16/22,  05:44:00,44728.23889,3.51,10.7
2907,6/16/22,  05:48:59,44728.242360000004,3.4,13.3
2908,6/16/22,  05:53:59,44728.24583,3.7,11.6
2909,6/16/22,  05:59:00,44728.24931,3.53,12.3
2910,6/16/22,  23:03:59,44728.961110000004,3.34,14.5
2911,6/16/22,  23:08:59,44728.96458,1.7,13.8
2912,6/16/22,  23:14:00,44728.96806,1.48,14.8
2913,6/16/22,  23:19:00,44728.97153,1.34,14.1
2914,6/17/22,  00:49:00,44729.03403,1.26,13.6
2915,6/17/22,  00:53:59,44729.0375,1.35,14.1
2916,6/17/22,  00:58:59,44729.04097,1.33,14.4
2917,6/17/22,  01:03:59,44729.04444,1.31,15.8
2918,6/17/22,  01:09:00,44729.04792,1.38,14.1
2919,6/17/22,  01:14:00,44729.05139,1.35,14.5
2920,6/17/22,  01:18:59,44729.054860000004,1.54,15.1
2921,6/17/22,  01:23:59,44729.05833,1.43,12.1
2922,6/17/22,  02:08:59,44729.08958,1.59,12.5
2923,6/17/22,  02:14:00,44729.09306,1.68,12.7
2924,6/17/22,  02:19:00,44729.09653,1.85,14.1
2925,6/17/22,  02:23:59,44729.1,1.53,15.4
2926,6/17/22,  02:28:59,44729.10347,1.4,15.2
2927,6/17/22,  02:33:59,44729.10694,1.47,14.7
2928,6/17/22,  02:39:00,44729.11042,1.64,14.8
2929,6/17/22,  02:44:00,44729.11389,1.49,14.9
2930,6/17/22,  05:59:00,44729.24931,1.47,12.3
2931,6/17/22,  22:38:59,44729.94375,0.52,15.0
2932,6/17/22,  22:43:59,44729.94722,0.67,14.6
2933,6/17/22,  22:48:59,44729.95069,0.67,15.2
2934,6/17/22,  22:54:00,44729.95417,0.57,13.9
2935,6/17/22,  22:59:00,44729.95764,0.46,16.2
2936,6/17/22,  23:03:59,44729.961110000004,0.49,15.5
2937,6/17/22,  23:19:00,44729.97153,0.47,13.9
2938,6/17/22,  23:23:59,44729.975,0.52,14.2
2939,6/17/22,  23:28:59,44729.97847,0.48,14.5
2940,6/17/22,  23:33:59,44729.98194,0.55,10.9
2941,6/17/22,  23:39:00,44729.98542,0.53,12.0
2942,6/17/22,  23:44:00,44729.98889,0.54,13.4
2943,6/17/22,  23:48:59,44729.992360000004,0.7,11.9
2944,6/17/22,  23:53:59,44729.99583,0.73,10.4
2945,6/18/22,  00:08:59,44730.00625,0.71,13.3
2946,6/18/22,  00:18:59,44730.01319,0.96,15.5
