fecha_x,datetime,ecs_az_pos,topshut_pos,botshut_pos,eastVent_pos,westVent_pos,fecha_y,pwfs2_see,fecha,windSp
,44563.03313,,,,,,1/2/22 0:47,1.417729595,,0.0
,44563.03348,,,,,,1/2/22 0:48,1.209001004,,0.0
,44563.03383,,,,,,1/2/22 0:48,1.180438514,,0.0
,44563.03418,,,,,,1/2/22 0:49,1.001289857,,0.0
,44563.034530000004,,,,,,1/2/22 0:49,1.3249983920000001,,0.0
,44563.03488,,,,,,1/2/22 0:50,1.00298593,,0.0
,44563.32721,,,,,,1/2/22 7:51,0.874203233,,0.0
,44563.32756000001,,,,,,1/2/22 7:51,0.814452975,,0.0
,44563.32791,,,,,,1/2/22 7:52,0.7998679129999999,,0.0
,44563.32826,,,,,,1/2/22 7:52,0.991473791,,0.0
,44563.328610000004,,,,,,1/2/22 7:53,0.976057842,,0.0
,44563.32896,,,,,,1/2/22 7:53,0.935715715,,0.0
,44563.3293,,,,,,1/2/22 7:54,1.103284804,,0.0
,44563.32965,,,,,,1/2/22 7:54,1.001485115,,0.0
,44563.33,,,,,,1/2/22 7:55,0.995146567,,0.0
,44563.33035,,,,,,1/2/22 7:55,1.049358199,,0.0
,44563.3307,,,,,,1/2/22 7:56,0.9101629179999999,,0.0
,44563.33104,,,,,,1/2/22 7:56,1.058286265,,0.0
,44563.33139,,,,,,1/2/22 7:57,1.1014923090000002,,0.0
,44563.331739999994,,,,,,1/2/22 7:57,1.3951513309999999,,0.0
,44563.332089999996,,,,,,1/2/22 7:58,1.184032217,,0.0
,44563.33244,,,,,,1/2/22 7:58,1.038123544,,0.0
,44563.33279,,,,,,1/2/22 7:59,0.911883309,,0.0
,44563.33313,,,,,,1/2/22 7:59,1.131148356,,0.0
,44563.33348,,,,,,1/2/22 8:00,1.079303265,,0.0
,44563.33383,,,,,,1/2/22 8:00,1.70439642,,0.0
,44563.33418,,,,,,1/2/22 8:01,1.307344646,,0.0
,44563.33453,,,,,,1/2/22 8:01,1.182236844,,0.0
,44563.33487,,,,,,1/2/22 8:02,1.5105142440000001,,0.0
,44563.33522,,,,,,1/2/22 8:02,1.220053282,,0.0
,44563.335569999996,,,,,,1/2/22 8:03,1.548238842,,0.0
,44563.33592,,,,,,1/2/22 8:03,1.537662935,,0.0
,44563.33627,,,,,,1/2/22 8:04,1.512715008,,0.0
,44563.33662,,,,,,1/2/22 8:04,1.424009887,,0.0
,44563.33696,,,,,,1/2/22 8:05,1.3218858279999999,,0.0
,44563.33731,,,,,,1/2/22 8:05,1.1719188409999999,,0.0
,44563.3403,,,,,,1/2/22 8:10,0.76037405,,0.0
,44563.34065,,,,,,1/2/22 8:10,1.594082653,,0.0
,44563.34099999999,,,,,,1/2/22 8:11,0.748722105,,0.0
,44563.34135,,,,,,1/2/22 8:11,0.613301526,,0.0
,44563.3417,,,,,,1/2/22 8:12,0.6971836240000001,,0.0
,44563.34205,,,,,,1/2/22 8:12,0.722136969,,0.0
,44563.3424,,,,,,1/2/22 8:13,0.734795385,,0.0
,44563.34274,,,,,,1/2/22 8:13,0.675719207,,0.0
,44563.343089999995,,,,,,1/2/22 8:14,0.66603751,,0.0
,44563.34344,,,,,,1/2/22 8:14,0.618884542,,0.0
,44563.34418,,,,,,1/2/22 8:15,1.576980429,,0.0
,44563.34453,,,,,,1/2/22 8:16,0.7873188870000001,,0.0
,44563.344880000004,,,,,,1/2/22 8:16,0.818274127,,0.0
,44563.34523,,,,,,1/2/22 8:17,0.667943684,,0.0
,44563.34558,,,,,,1/2/22 8:17,0.668997837,,0.0
,44563.34593,,,,,,1/2/22 8:18,0.665154709,,0.0
,44563.34628,,,,,,1/2/22 8:18,0.683544112,,0.0
,44563.34663,,,,,,1/2/22 8:19,0.689730904,,0.0
,44563.34697,,,,,,1/2/22 8:19,0.754202415,,0.0
,44563.34732,,,,,,1/2/22 8:20,0.695791378,,0.0
,44563.347669999996,,,,,,1/2/22 8:20,0.67655611,,0.0
,44563.34802,,,,,,1/2/22 8:21,0.645191897,,0.0
,44563.34837,,,,,,1/2/22 8:21,0.7069157779999999,,0.0
,44563.34872,,,,,,1/2/22 8:22,0.591639124,,0.0
,44563.34907,,,,,,1/2/22 8:22,0.650220781,,0.0
,44563.34942,,,,,,1/2/22 8:23,0.647963399,,0.0
,44563.34977,,,,,,1/2/22 8:23,0.6761537470000001,,0.0
,44563.350119999996,,,,,,1/2/22 8:24,0.8209406029999999,,0.0
,44563.35047,,,,,,1/2/22 8:24,0.863094372,,0.0
,44563.35081,,,,,,1/2/22 8:25,0.8717551490000001,,0.0
,44563.35116000001,,,,,,1/2/22 8:25,0.89050557,,0.0
,44563.35151,,,,,,1/2/22 8:26,0.886168348,,0.0
,44563.35186,,,,,,1/2/22 8:26,0.8753336840000001,,0.0
,44563.35221000001,,,,,,1/2/22 8:27,0.855647607,,0.0
,44563.35256,,,,,,1/2/22 8:27,0.77546948,,0.0
,44563.35682,,,,,,1/2/22 8:33,6.105008281,,0.0
,44563.357410000004,,,,,,1/2/22 8:34,3.9998443519999998,,0.0
,44563.3585,,,,,,1/2/22 8:36,1.6132211,,0.0
,44563.35908,,,,,,1/2/22 8:37,0.720673757,,0.0
,44563.35967,,,,,,1/2/22 8:37,0.678016919,,0.0
,44563.36025,,,,,,1/2/22 8:38,0.589319299,,0.0
,44563.36083,,,,,,1/2/22 8:39,0.642986437,,0.0
,44563.36141000001,,,,,,1/2/22 8:40,0.673045297,,0.0
,44563.36199,,,,,,1/2/22 8:41,0.6173419520000001,,0.0
,44563.36257,,,,,,1/2/22 8:42,0.649340819,,0.0
,44563.36315,,,,,,1/2/22 8:42,0.5825353679999999,,0.0
,44563.36373000001,,,,,,1/2/22 8:43,0.7241722629999999,,0.0
,44563.364310000004,,,,,,1/2/22 8:44,0.621674623,,0.0
,44563.36489,,,,,,1/2/22 8:45,0.67855834,,0.0
,44563.36548,,,,,,1/2/22 8:46,0.6277502389999999,,0.0
,44563.36606,,,,,,1/2/22 8:47,0.6124953439999999,,0.0
,44563.36664,,,,,,1/2/22 8:47,0.63633818,,0.0
,44563.36722,,,,,,1/2/22 8:48,0.6387944000000001,,0.0
,44563.3678,,,,,,1/2/22 8:49,0.6971994359999999,,0.0
,44563.36838,,,,,,1/2/22 8:50,0.63889378,,0.0
,44563.36896,,,,,,1/2/22 8:51,0.5711754410000001,,0.0
,44563.36954,,,,,,1/2/22 8:52,0.633849262,,0.0
,44563.42113,,,,,,1/2/22 10:06,0.0,,0.0
