datetime,p2,wind
44681.1875,0.82222,4.0
44681.190969999996,0.73600,3.8
44681.19444,1.01600,3.1
44681.19792,0.60500,4.2
44681.201389999995,0.78400,4.5
44681.21181,0.72500,4.0
44681.215280000004,0.64000,3.8
44681.22569,1.11400,5.3
44681.22917,0.57778,6.2
44681.232639999995,0.61900,6.3
44681.236110000005,0.85900,4.9
44681.23958,0.88444,6.1
44681.24306,0.99400,5.4
44681.246530000004,0.93800,6.8
44681.25,0.91500,6.0
44681.253469999996,0.71222,6.1
44681.25694,0.83500,5.5
44681.26042,0.84100,6.8
44681.263889999995,0.78300,6.3
44681.267360000005,0.73200,5.9
44681.27083,0.72667,9.0
44681.27431,0.78800,7.5
44681.27708,0.73500,5.0
44681.28056,0.78750,9.1
44681.28403,0.62250,6.3
44681.2875,0.57333,6.8
44681.29097,0.73100,6.5
44681.29444,0.66800,4.5
44681.29792,0.67800,8.0
44681.31181,0.73152,6.7
44681.31528,0.60500,3.8
44681.31875,0.64000,4.3
44681.32222,0.61750,4.5
44681.32569,0.59125,5.0
44681.32917,0.65100,6.4
44681.33958,0.76750,3.4
44681.34306,0.63800,5.4
44681.34653,1.09429,5.0
44681.35,0.82200,5.9
44681.357639999995,0.87687,5.0
44681.36806,2.68143,3.4
44681.46458,3.15000,1.0
44681.58264,3.15000,2.1
44681.94722,1.20000,2.5
44681.95069,0.85571,2.6
44681.95833,1.32500,2.1
44681.96181,0.93778,2.5
44681.965280000004,0.88000,2.2
44681.96875,0.88300,2.3
44681.972219999996,0.75400,2.0
44681.98194,0.78750,2.2
44681.98542,0.84750,2.0
44681.98889,0.79900,1.8
44681.992360000004,0.84000,1.7
44681.99583,0.93500,1.4
44681.99931,0.89800,1.2
44682.00278,0.80800,0.7
44682.04097,0.81394,0.1
44682.05139,0.68167,0.1
44682.054860000004,0.76500,0.5
44682.05833,0.83300,1.2
44682.06181,0.79300,1.4
44682.06528,0.74800,2.1
44682.06875,0.68400,2.3
44682.07222,0.65556,2.4
44682.07569,0.59000,2.0
44682.07917,0.67200,2.4
44682.08264,0.73500,1.4
44682.1,0.65857,1.8
44682.10347,0.66300,2.3
44682.10694,0.70000,2.8
44682.11042,0.64700,2.9
44682.11389,0.63100,2.3
44682.117360000004,0.60000,1.6
44682.12083,0.75600,3.2
44682.12431,0.71800,2.7
44682.12778,0.80900,2.1
44682.13125,0.82800,2.8
44682.13472,0.75667,3.7
44682.13819,0.83625,2.8
44682.14167,0.93300,1.4
44682.14514,0.82900,3.5
44682.148610000004,0.87200,2.1
44682.15208,0.78400,3.2
44682.15556,0.69857,1.6
44682.211110000004,0.63885,0.6
44682.21458,0.59300,2.2
44682.21806,0.50600,2.3
44682.236110000005,0.81222,1.1
44682.23958,1.01778,1.9
44682.24306,0.82556,3.2
44682.246530000004,0.68900,2.2
44682.25,0.75900,2.5
44682.253469999996,0.73600,2.3
44682.25694,0.70600,1.5
44682.26042,0.72800,3.1
44682.263889999995,0.72100,3.3
44682.267360000005,0.70800,2.0
44682.27083,0.72200,1.7
44682.273610000004,0.72875,2.7
44682.27708,0.72500,0.9
44682.28056,0.79100,1.0
44682.28403,0.81500,1.3
44682.2875,0.86300,1.6
44682.29097,0.93000,2.0
44682.29444,1.11500,0.6
44682.29792,0.95700,4.8
44682.30833,0.82483,5.0
44682.31181,1.11300,4.8
44682.31528,0.94300,4.2
44682.33264,0.92673,2.6
44682.336110000004,1.34000,3.4
44682.33958,0.97667,4.3
44682.34306,1.38000,3.7
44682.35347,1.18724,3.8
44682.35694,1.17800,4.0
44682.36042,1.09100,3.5
44682.36389,1.03800,3.0
44682.367360000004,1.14667,2.9
44682.375,1.19944,3.5
44682.378469999996,1.21375,3.8
44682.38194,1.11750,4.4
44682.38542,0.82400,4.2
44682.388889999995,1.94167,4.4
44682.392360000005,0.95000,5.1
44682.39583,0.91900,5.2
44682.39931,0.89300,5.0
44682.402780000004,0.91300,4.6
44682.41319,0.83833,2.9
44682.41667,0.84600,2.8
44682.420139999995,0.92000,3.4
44682.423610000005,6.01000,4.7
44682.43056,0.89111,4.8
44682.434030000004,0.78100,4.3
44682.4375,0.87778,3.4
44682.46458,0.66000,2.8
44682.965280000004,1.67800,0.5
44683.12083,0.94000,3.1
44683.12431,0.85500,1.8
44683.12778,3.98500,2.3
44683.13125,6.46000,3.3
44683.361110000005,1.04833,4.2
44683.36458,1.40222,6.1
44683.36806,0.95889,6.4
44683.371530000004,0.95333,2.4
44683.38194,2.48200,1.6
44683.38542,8.13000,3.6
44683.388889999995,7.63000,3.3
44683.39931,7.68000,3.8
44683.46875,7.68000,1.8
44683.54097,7.68000,2.1
44683.69375,2.41000,1.8
44683.69722,4.08333,1.9
44683.94792,1.57875,2.6
44683.951389999995,1.47875,2.3
44683.954860000005,1.87667,2.2
44683.95833,1.74400,1.2
44683.96181,1.64667,0.1
44684.11042,2.26333,2.6
44684.11389,1.42556,2.7
44684.117360000004,1.35800,3.6
44684.125,1.45409,2.7
44684.128469999996,1.81400,2.9
44684.13194,1.45100,4.9
44684.13542,1.33111,3.1
44684.138889999995,1.29300,4.1
44684.142360000005,1.39900,4.0
44684.152780000004,1.24733,2.5
44684.15556,1.15250,3.7
44684.15903,1.23400,2.9
44684.1625,1.29000,3.6
44684.16597,1.27000,3.0
44684.16944,1.42100,5.5
44684.17292,1.28375,4.7
44684.17639,1.44000,5.4
44684.18681,1.43778,3.9
44684.19028,1.48800,7.3
44684.19375,1.84111,6.5
44684.19722,1.69400,5.6
44684.20069,1.43900,6.6
44684.20417,1.33000,6.0
44684.20764,1.32100,6.2
44684.211110000004,1.37300,4.7
44684.21458,1.36300,6.3
44684.21806,1.20100,8.3
44684.22153,1.22000,6.4
44684.225,1.33500,5.8
44684.23542,1.29633,5.6
44684.23889,1.38100,5.7
44684.242360000004,1.48200,7.7
44684.24583,1.59400,7.3
44684.24931,1.58500,6.6
44684.25278,1.57800,5.2
44684.25625,1.55000,4.5
44684.25972,1.69500,5.5
44684.26319,1.51778,7.5
44684.26667,1.50300,6.9
44684.27014,1.46000,5.0
44684.273610000004,1.23889,9.0
44684.27708,1.33667,8.3
44684.28056,1.08667,7.3
44684.28403,1.07700,7.8
44684.29444,1.37429,6.2
44684.29792,1.44889,5.6
44684.30139,1.62625,6.8
44684.304860000004,1.20300,4.4
44684.30833,1.12833,4.5
44684.315969999996,0.95000,3.0
44684.31944,0.94667,6.3
44684.329860000005,1.09160,5.7
44684.33333,1.07600,6.5
44684.33681,0.86800,8.2
44684.340280000004,0.75600,8.1
44684.38194,1.39556,7.0
44684.38542,0.92222,5.8
44684.388889999995,0.93556,8.2
44684.392360000005,0.90200,3.7
44684.39583,0.92800,6.9
44684.39931,0.86200,6.3
44684.409719999996,0.79633,5.8
44684.420139999995,1.02571,5.7
44684.423610000005,0.78143,7.4
44684.42708,1.13750,6.0
44684.43056,0.86000,6.3
44684.434030000004,0.77200,4.3
44684.44444,0.85931,5.9
44684.465280000004,0.81000,2.7
44684.53819,0.81000,2.8
44684.65556,3.57500,2.5
44684.65903,2.19000,2.2
44684.954860000005,0.85042,4.3
44684.97569,1.93000,3.5
44684.97917,1.00700,0.1
44684.98958,0.79040,3.2
44684.99306,0.59900,2.8
44684.996530000004,0.59700,2.7
44685.0,0.56750,3.1
44685.013889999995,0.62028,2.9
44685.017360000005,0.54200,3.3
44685.02083,0.55500,3.4
44685.02431,0.61900,3.6
44685.027780000004,0.70800,4.0
44685.03125,0.63400,4.1
44685.034719999996,0.68200,3.8
44685.03819,0.64200,3.6
44685.04167,0.64800,3.4
44685.045139999995,0.61600,3.3
44685.048610000005,0.59600,3.7
44685.05139,0.64125,3.6
44685.054860000004,0.69800,2.9
44685.05833,0.57000,3.3
44685.06181,0.63700,2.8
44685.07569,0.58179,4.1
44685.07917,0.44600,0.1
44685.08264,0.45200,4.6
44685.086110000004,0.50000,4.9
44685.08958,0.51100,4.6
44685.1,0.51267,3.1
44685.10347,0.50900,2.0
44685.10694,0.50400,4.9
44685.11042,0.56800,3.3
44685.11389,0.57100,3.4
44685.117360000004,0.66100,2.9
44685.12083,0.60600,4.3
44685.12431,0.52800,3.7
44685.12778,0.59444,4.0
44685.13125,0.71200,4.5
44685.13472,0.70400,4.3
44685.13819,0.65700,4.7
44685.14167,0.69000,3.9
44685.14514,0.64200,5.1
44685.15556,0.64567,5.5
44685.15903,0.56600,4.3
44685.1625,0.59900,4.7
44685.16597,0.61900,5.6
44685.16944,0.66900,5.1
44685.17292,0.73400,4.7
44685.18333,0.77133,4.8
44685.18681,0.82300,5.2
44685.19028,0.82778,4.6
44685.19375,0.83222,4.1
44685.19722,0.80300,6.5
44685.20069,0.81900,5.5
44685.20417,0.80300,4.6
44685.20764,0.73400,5.0
44685.211110000004,0.73200,6.2
44685.21458,0.77700,5.4
44685.21806,0.70100,5.8
44685.22153,0.72500,3.5
44685.225,0.74000,6.4
44685.23542,0.77167,6.1
44685.23889,0.80200,6.6
44685.242360000004,0.72500,3.4
44685.24583,0.76700,6.2
44685.24931,0.73200,6.8
44685.25278,0.72222,5.4
44685.25625,0.65800,5.9
44685.26667,0.62700,6.8
44685.27014,0.47300,7.0
44685.273610000004,0.48700,4.5
44685.27708,0.58600,4.3
44685.28056,0.62500,4.6
44685.28403,0.59556,4.7
44685.465280000004,0.67000,2.3
44685.753469999996,4.59333,4.9
44685.75694,1.48000,4.7
44685.95833,0.62083,3.4
44686.079860000005,1.24400,0.1
44686.08333,0.57300,3.0
44686.08681,0.64700,3.5
44686.097219999996,0.58179,3.4
44686.10069,0.72833,2.6
44686.10417,0.50667,3.6
44686.107639999995,3.26667,3.4
44686.111110000005,0.70500,4.1
44686.121530000004,0.71933,3.9
44686.13542,0.53342,2.7
44686.152780000004,0.58136,2.7
44686.173610000005,0.70077,2.2
44686.20417,0.44909,1.4
44686.20764,0.49700,0.6
44686.211110000004,0.41556,1.7
44686.22153,0.49174,1.1
44686.23194,0.49333,3.8
44686.32569,0.69529,2.3
44686.32917,0.61400,0.9
44686.33264,0.61600,3.5
44686.34653,0.69556,2.6
44686.35694,0.91929,4.2
44686.36042,0.94300,3.9
44686.36389,0.77600,1.2
44686.367360000004,0.78778,2.9
44686.37083,0.68000,0.7
44686.37431,0.96200,2.1
44686.38472,0.90276,2.3
44686.38819,0.50778,3.9
44686.39167,0.57900,2.4
44686.39514,0.60100,3.4
44686.398610000004,0.72300,2.6
44686.40208,0.79333,4.2
44686.40556,0.78125,2.8
44686.40903,0.61000,4.7
44686.4125,0.67889,3.9
44686.41597,0.61700,3.4
44686.41944,0.58000,1.2
44686.42292,0.53000,3.5
44686.42639,0.49667,0.5
44686.46458,0.51000,2.7
44686.53819,0.51000,0.8
44686.93681,10.35000,6.5
44686.95764,0.85500,6.9
44687.01042,1.14000,5.6
44687.01319,4.72000,5.2
44687.01667,0.86778,5.1
44687.02014,1.04222,5.0
44687.03056,0.75517,4.8
44687.03403,0.75700,4.3
44687.0375,0.74800,4.7
44687.04097,1.05833,5.6
44687.04444,0.93000,6.3
44687.04792,0.76000,5.7
44687.07917,0.71727,5.7
44687.246530000004,0.82133,8.0
44687.25,0.89375,6.3
44687.253469999996,0.67700,7.2
44687.25694,0.69444,6.3
44687.26042,0.71444,5.6
44687.263889999995,0.86889,7.3
44687.267360000005,0.70700,5.5
44687.27708,0.87526,6.3
44687.28056,0.68900,5.6
44687.28403,0.86571,5.7
44687.2875,0.69000,7.5
44687.29097,0.79250,6.1
44687.298610000005,0.74200,3.4
44687.30208,1.09750,6.5
44687.304860000004,0.69250,6.4
44687.30833,0.77111,5.8
44687.31181,1.18200,6.4
44687.31528,0.83000,5.7
44687.31875,0.78200,6.2
44687.32222,0.64200,5.6
44687.33333,2.13300,4.4
44687.33681,1.25143,5.5
44687.340280000004,1.46333,4.4
44687.34375,1.62167,4.6
44687.347219999996,0.77857,4.7
44687.35069,0.73000,4.2
44687.35417,0.81111,3.6
44687.357639999995,1.34167,4.1
44687.36042,0.84833,3.3
44687.36389,0.75714,3.0
44687.367360000004,1.20167,4.0
44687.37083,0.79714,4.6
44687.37431,2.22833,3.7
44687.37778,0.88286,5.3
44687.38125,0.76667,4.8
44687.38472,1.23000,3.0
44687.38819,1.85600,3.1
44687.39167,1.65000,4.8
44687.39514,1.24400,4.5
44687.398610000004,1.09750,2.7
44687.40208,0.86750,3.4
44687.40556,1.91000,5.0
44687.40903,1.59000,4.3
44687.4125,1.77200,4.1
44687.41597,1.08200,6.0
44687.41944,1.19571,6.3
44687.42292,2.55000,5.8
44687.46458,5.19000,5.4
44687.679860000004,3.83000,7.9
44687.9375,1.15500,6.7
44687.940969999996,0.80333,6.6
44687.951389999995,1.09667,7.4
44687.954860000005,0.96000,7.0
44687.972219999996,0.78167,7.1
44687.97569,0.81600,7.0
44687.97917,0.77750,7.2
44687.982639999995,0.93500,7.1
44687.986110000005,0.87857,7.0
44687.98958,0.81889,7.3
44687.99306,0.75857,7.2
44687.996530000004,0.87400,7.0
44688.0,0.87833,7.1
44688.003469999996,0.66800,6.9
44688.00694,0.72250,7.1
44688.01042,0.65800,7.6
44688.013889999995,0.72286,6.9
44688.017360000005,0.75444,7.5
44688.02083,0.74429,8.9
44688.02431,0.76000,8.2
44688.027780000004,0.80250,7.1
44688.03125,0.76167,7.9
44688.034719999996,0.82800,7.8
44688.03819,0.99429,7.4
44688.04167,1.11200,7.7
44688.05208,1.01650,7.2
44688.054860000004,0.89875,7.6
44688.05833,0.80143,7.9
44688.06181,0.80125,7.7
44688.06528,0.69778,7.5
44688.06875,0.67500,7.7
44688.07222,0.71111,0.1
44688.08264,0.77864,7.7
44688.086110000004,0.84700,7.2
44688.08958,0.79600,7.0
44688.10417,0.78714,6.9
44688.111110000005,0.76625,7.2
44688.11458,1.17000,7.4
44688.12431,1.00864,7.7
44688.13472,0.83100,7.1
44688.13819,0.76100,6.7
44688.14167,0.81600,5.0
44688.14931,0.96636,5.9
44688.152780000004,1.05200,5.4
44688.15625,1.09556,5.0
44688.159719999996,0.96900,4.9
44688.16319,0.89600,0.1
44688.16667,0.92800,4.4
44688.17708,0.79167,3.4
44688.18056,0.79000,4.2
44688.184030000004,0.71200,3.8
44688.1875,0.72400,4.1
44688.190969999996,0.77000,4.0
44688.19444,0.81700,4.1
44688.19792,0.75600,4.2
44688.20833,0.80133,4.9
44688.21181,0.75800,5.3
44688.215280000004,0.83667,5.0
44688.21875,0.87778,5.7
44688.222219999996,0.83300,5.0
44688.22569,0.75800,5.1
44688.22917,0.75500,5.9
44688.232639999995,0.71300,6.4
44688.236110000005,0.73700,5.4
44688.23958,0.75500,5.6
44688.24306,0.84300,5.8
44688.246530000004,0.99300,4.0
44688.25,0.94900,3.3
44688.253469999996,0.93500,4.4
44688.25694,0.85900,4.6
44688.26042,0.84100,4.4
44688.263889999995,0.89100,3.3
44688.267360000005,0.81700,3.2
44688.27083,0.84000,3.5
44688.27431,0.79200,4.0
44688.277780000004,0.72100,3.1
44688.28125,0.72500,3.5
44688.284719999996,0.78700,2.7
44688.28819,0.86100,3.9
44688.29167,0.93000,3.3
44688.295139999995,0.90100,3.6
44688.298610000005,0.91700,2.8
44688.30208,0.97000,3.0
44688.30556,0.85600,4.1
44688.309030000004,0.81200,3.1
44688.3125,0.89000,3.4
44688.315969999996,1.01000,3.0
44688.34306,1.02092,3.9
44688.34653,0.81400,3.5
44688.35,0.92400,5.1
44688.35347,0.86500,4.3
44688.35694,0.89300,3.0
44688.36042,0.90500,5.0
44688.36389,0.94400,3.8
44688.367360000004,0.91000,2.5
44688.37083,0.90200,2.1
44688.37431,0.92400,5.0
44688.37778,1.03500,2.4
44688.41944,0.66667,3.0
44688.42708,0.65722,5.0
44688.4375,0.66304,2.6
44688.46458,0.59000,3.0
44689.46806,0.59000,0.8
44689.53819,0.59000,1.7
44689.94792,1.27667,1.8
44689.951389999995,0.94111,3.0
44689.954860000005,0.93700,2.7
44689.95833,0.86750,0.7
44690.017360000005,0.97000,1.2
44690.02083,0.85800,1.3
44690.03125,0.93567,0.1
44690.034719999996,0.85200,2.0
44690.03819,0.86000,0.9
44690.04167,0.80143,1.2
44690.16597,0.85783,0.2
44690.16944,0.83600,0.7
44690.17292,0.83300,0.1
44690.17639,0.77000,0.6
44690.179860000004,0.73111,0.1
44690.18333,0.83286,1.7
44690.18681,0.92900,0.7
44690.19722,0.96158,1.1
44690.20069,0.97500,0.6
44690.211110000004,0.85467,0.6
44690.21458,0.88300,1.3
44690.21806,0.95400,0.6
44690.22153,0.94200,0.9
44690.225,1.04900,1.1
44690.22847,1.10000,2.4
44690.236110000005,1.12529,2.4
44690.23958,1.09500,1.8
44690.24306,1.28286,1.3
44690.246530000004,1.23000,0.7
44690.25,1.41556,1.9
44690.253469999996,1.71300,1.7
44690.25694,1.52700,1.5
44690.26042,1.61500,1.3
44690.27083,1.60250,1.7
44690.32917,0.98333,2.4
44690.33681,0.91833,4.0
44690.340280000004,0.77444,1.6
44690.34375,0.91833,3.1
44690.347219999996,0.87500,1.2
44690.35069,0.92889,1.7
44690.35417,0.96750,2.6
44690.357639999995,0.79000,0.9
44690.361110000005,1.09000,2.1
44690.36458,0.84125,1.8
44690.36806,0.83800,1.1
44690.371530000004,0.91833,1.2
44690.375,0.99333,0.7
44690.378469999996,0.84375,1.5
44690.38194,0.82000,0.3
44690.38542,0.83000,0.6
44690.388889999995,0.78750,2.4
44690.392360000005,0.77800,0.3
44690.39583,0.77100,1.5
44690.39931,0.85600,1.9
44690.402780000004,0.77800,1.1
44690.41319,0.78133,1.8
44690.41667,0.86900,1.6
44690.420139999995,0.89000,1.0
44690.42292,0.68500,1.3
44690.42639,4.77000,0.6
44690.465280000004,3.98000,1.6
44690.53819,3.98000,2.4
44690.684030000004,7.04000,2.0
44690.6875,6.89000,1.8
44690.690969999996,7.49000,0.3
44690.704860000005,7.56000,2.5
44690.70833,7.49000,2.1
44690.75625,4.98000,1.9
44690.75972,7.40000,2.6
44690.940969999996,1.55500,1.5
44690.94792,1.01900,1.1
44690.95069,0.74750,1.6
44691.01667,0.83167,1.3
44691.02014,0.66600,1.4
44691.023610000004,0.63300,1.2
44691.02708,0.63400,1.1
44691.03056,0.64100,2.2
44691.04792,0.62102,1.4
44691.05139,0.69600,1.7
44691.054860000004,0.62571,2.1
44691.07917,0.57500,2.9
44691.08264,0.68100,3.0
44691.086110000004,0.72100,3.2
44691.08958,0.59500,3.5
44691.09306,0.60300,3.2
44691.10069,0.58273,2.8
44691.111110000005,0.60500,4.0
44691.190969999996,0.80222,0.6
44691.19444,0.73700,0.9
44691.19792,0.83100,0.6
44691.201389999995,0.78100,1.5
44691.204860000005,0.74667,2.0
44691.20833,0.64200,0.8
44691.21181,0.75400,0.5
44691.215280000004,0.74000,1.4
44691.21875,0.85400,0.7
44691.22153,0.93500,1.7
44691.225,0.86300,1.6
44691.22847,0.84400,1.7
44691.23194,0.84700,3.2
44691.23542,0.90500,2.4
44691.23889,2.42333,2.9
44691.242360000004,1.10857,1.5
44691.24583,1.03600,1.4
44691.24931,0.99333,0.7
44691.25625,0.82500,2.1
44691.25972,0.78600,3.3
44691.26319,0.65333,2.8
44691.26667,0.64200,3.2
44691.27014,0.60300,3.4
44691.273610000004,0.53500,4.8
44691.27708,0.58700,4.6
44691.28056,0.61600,4.9
44691.28403,0.61300,4.5
44691.2875,0.58444,5.8
44691.29097,0.59600,4.4
44691.29444,0.56600,7.0
44691.304860000004,0.60533,8.1
44691.30833,0.63500,7.3
44691.31181,0.66333,7.9
44691.31528,0.58200,7.6
44691.31875,0.60300,7.7
44691.32222,0.60571,8.4
44691.32569,0.71556,8.9
44691.32917,0.70000,10.1
44691.33264,0.55333,9.6
44691.336110000004,0.55100,8.0
44691.33958,0.55500,8.6
44691.34306,0.58900,8.3
44691.34653,0.73000,9.5
44691.35694,0.81294,8.5
44691.398610000004,0.67786,4.6
44691.40208,0.64100,8.3
44691.40556,0.59125,7.2
44691.46458,0.53000,3.9
44691.5375,0.53000,6.3
44691.65208,5.01333,4.3
44691.934030000004,0.88000,7.2
44691.93681,1.03750,5.1
44691.94028,0.78500,6.0
44691.94375,0.60500,7.0
44691.95069,0.66000,5.9
44691.961110000004,0.57429,5.3
44692.22569,1.93000,5.5
44692.22917,1.82167,5.6
44692.232639999995,1.44600,6.9
44692.236110000005,0.73400,7.7
44692.23958,0.64167,7.2
44692.24306,0.54833,7.3
44692.246530000004,0.51667,6.3
44692.25,0.51167,6.5
44692.26042,0.72333,6.1
44692.263889999995,0.76333,4.8
44692.267360000005,0.69000,4.7
44692.277780000004,0.63000,5.2
44692.304860000004,0.65286,3.4
44692.30833,0.57700,4.1
44692.31181,0.53100,4.6
44692.31528,0.53700,4.2
44692.31875,0.61000,3.8
44692.32222,1.35000,3.7
44692.33264,1.12667,5.1
44692.336110000004,1.16750,6.1
44692.33958,1.02800,4.5
44692.34306,0.81333,4.3
44692.34653,0.82500,4.6
44692.35,0.80714,5.4
44692.35347,0.68625,4.5
44692.35694,0.76286,5.5
44692.36042,0.80714,5.9
44692.36389,0.78571,5.1
44692.367360000004,0.85429,5.3
44692.37083,0.86000,4.6
44692.37431,0.88429,5.7
44692.37778,0.86000,7.1
44692.38125,0.84286,6.0
44692.38472,0.76125,4.9
44692.39514,0.73619,3.9
44692.40556,0.80333,6.7
44692.465280000004,0.84000,7.4
44693.94375,0.90923,0.4
44693.95069,0.86000,1.2
44693.95417,0.62800,1.6
44693.95764,0.54889,1.9
44693.961110000004,0.76300,2.1
44693.96458,0.77400,1.9
44693.96806,0.66100,2.1
44693.97153,0.65600,1.5
44693.975,0.60700,1.7
44693.97847,0.70800,2.0
44693.98194,0.70800,2.3
44693.98542,0.72700,1.9
44693.98889,0.75875,2.6
44693.992360000004,0.95500,2.3
44693.99583,0.86400,2.7
44693.99931,0.77000,3.1
44694.00278,0.79400,2.9
44694.00625,0.81100,2.7
44694.00972,0.67900,2.4
44694.01319,0.80800,2.6
44694.01667,0.72300,2.7
44694.02014,0.76300,2.3
44694.023610000004,0.72200,2.5
44694.02708,0.74600,3.1
44694.03056,0.77500,3.2
44694.03403,0.72700,2.6
44694.0375,0.66600,2.3
44694.04097,0.67500,2.8
44694.04444,0.63125,2.9
44694.05139,0.79600,3.0
44694.054860000004,0.69700,2.9
44694.05833,0.75900,2.6
44694.06181,0.70300,2.1
44694.06528,0.65600,2.4
44694.06875,0.74800,2.6
44694.07222,0.61778,3.4
44694.07569,0.69778,3.5
44694.07917,0.55800,3.4
44694.08264,0.69778,3.6
44694.086110000004,0.59000,3.4
44694.08958,0.66800,3.7
44694.09306,0.64400,3.9
44694.09653,0.59100,5.0
44694.117360000004,0.67652,5.6
44694.12083,0.70900,5.9
44694.12431,0.89100,5.1
44694.12778,0.76800,5.3
44694.13125,0.74000,5.4
44694.13472,0.77600,5.1
44694.13819,0.80300,4.8
44694.14167,0.75300,5.2
44694.14514,0.81800,5.3
44694.148610000004,0.73000,5.2
44694.15208,0.67625,5.4
44694.15556,0.70300,5.1
44694.15903,0.69714,6.1
44694.1625,0.86000,5.9
44694.16597,1.03667,6.0
44694.16944,1.01250,6.8
44694.17292,1.20625,6.5
44694.17639,1.76300,6.7
44694.179860000004,1.16400,6.9
44694.19028,0.96167,7.9
44694.19375,2.82250,7.2
44694.19722,1.34500,7.1
44694.20069,1.20667,6.7
44694.20417,1.35556,6.4
44694.20764,1.44333,7.0
44694.211110000004,1.22100,6.4
44694.21458,1.03111,6.2
44694.21806,1.14000,5.8
44694.22153,1.18625,5.9
44694.225,1.35444,6.0
44694.22847,0.99300,5.5
44694.23194,1.00900,5.1
44694.23542,1.27700,4.8
44694.23889,1.26700,3.8
44694.242360000004,2.29667,3.9
44694.24583,1.23375,3.6
44694.24931,1.48200,4.2
44694.25278,1.49500,4.1
44694.25625,1.43700,4.8
44694.25972,1.13700,4.4
44694.26319,1.07300,4.6
44694.26667,1.32000,4.8
44694.27014,1.18000,5.3
44694.273610000004,1.13667,5.1
44694.27708,1.14333,4.2
44694.28056,0.96500,5.9
44694.28403,0.99667,5.8
44694.2875,0.99000,3.8
44694.29097,0.97000,3.9
44694.29444,0.91833,6.2
44694.29792,0.97500,5.9
44694.30139,0.97500,5.7
44694.304860000004,1.20333,4.8
44694.30833,0.95833,4.5
44694.31181,0.84000,4.7
44694.31528,0.83333,4.3
44694.31875,0.99833,4.4
44694.32222,0.79667,4.6
44694.32569,0.89667,4.2
44694.336110000004,0.75722,4.4
44694.33958,0.98500,4.8
44694.34306,1.01167,5.2
44694.34653,1.01833,5.4
44694.35,1.18667,4.8
44694.35347,1.14000,6.2
44694.35694,1.26167,5.9
44694.36042,1.23500,6.1
44694.36389,0.97500,6.2
44694.37083,1.03333,6.7
44694.37431,1.18667,5.4
44694.37778,1.09000,6.8
44694.46458,0.95000,5.8
44694.54097,0.95000,4.4
44694.74931,3.32000,8.8
44694.75278,3.95667,7.3
44694.94375,1.68750,11.5
44694.95069,1.34250,10.4
44694.95417,1.29500,10.3
44694.95764,1.13000,11.3
44694.961110000004,1.45333,11.8
44694.96458,1.33600,11.0
44694.96806,1.01200,11.8
44694.97153,1.06900,12.3
44694.975,1.12400,12.9
44694.97847,0.83000,12.4
44694.98194,0.97333,12.6
44695.02014,1.34000,10.9
44695.0375,1.18592,12.0
44695.04097,1.04500,12.5
44695.04444,1.11500,12.4
44695.04792,0.90700,13.4
44695.05139,0.98400,12.3
44695.054860000004,1.18800,13.4
44695.05833,1.04889,12.7
44695.06181,1.23700,12.3
44695.06528,1.19300,11.8
44695.06875,1.18700,12.1
44695.07222,1.01300,11.7
44695.07569,0.87100,12.0
44695.07917,0.83400,11.3
44695.08264,0.88667,11.9
44695.086110000004,1.58500,12.2
44695.09653,1.33000,0.1
44695.1,1.45700,12.2
44695.10347,1.86500,12.0
44695.10694,1.38667,12.9
44695.11042,1.09700,11.5
44695.11389,0.98100,11.7
44695.117360000004,1.04700,12.1
44695.12083,0.88600,12.2
44695.12431,0.89000,12.4
44695.12778,1.06800,11.8
44695.13125,1.18667,12.4
44695.13472,1.61000,11.6
44695.13819,1.31600,11.1
44695.14167,1.17800,11.0
44695.14514,0.96300,11.7
44695.148610000004,1.01300,10.9
44695.15208,1.38500,11.4
44695.15556,1.33333,10.8
44695.15903,1.08000,11.1
44695.1625,1.13429,10.7
44695.16597,1.28900,10.6
44695.16944,1.44200,10.3
44695.17292,1.33200,10.1
44695.17639,1.14000,9.4
44695.179860000004,1.57333,9.7
44695.18333,1.22300,0.1
44695.18681,0.84143,10.0
44695.19028,0.89800,0.1
44695.19375,1.05000,10.8
44695.19722,0.91800,10.5
44695.20069,1.07750,10.4
44695.20417,1.06800,10.1
44695.20764,0.99500,9.8
44695.211110000004,0.78100,10.5
44695.21458,0.74667,11.2
44695.21806,0.84000,11.1
44695.22153,0.96250,9.6
44695.225,1.09600,10.0
44695.22847,0.82125,10.2
44695.23194,2.06600,11.9
44695.23542,0.74571,11.4
44695.23889,2.95000,11.2
44695.242360000004,0.72556,10.4
44695.24583,0.81600,10.5
44695.24931,0.85143,11.2
44695.25972,0.75500,12.3
44695.26319,0.70700,10.2
44695.26667,0.66800,11.4
44695.27014,0.60000,10.1
44695.273610000004,0.76600,10.9
44695.27708,0.68667,11.8
44695.28403,0.78000,9.9
44695.2875,0.73000,11.4
44695.29097,0.71200,11.1
44695.29444,0.86700,11.3
44695.29792,0.75700,9.0
44695.30139,0.78444,11.0
44695.304860000004,1.29400,10.1
44695.31528,0.85083,11.1
44695.31875,0.87200,9.6
44695.398610000004,0.88667,10.3
44695.40208,0.92000,11.0
44695.40556,1.17500,11.6
44695.40903,1.23800,10.2
44695.4125,1.12143,8.9
44695.41597,1.51100,9.7
44695.41944,1.58111,8.7
